Con estrategia
Tablero de 3x3 con 2 caballos preubicados
Tiempo: 5.224e-05
Tiempo: 4.7905e-05
Tiempo: 4.674e-05
Tiempo: 4.6782e-05
Tiempo: 4.6683e-05
Tiempo: 4.6554e-05
Tiempo: 4.6602e-05
Tiempo: 4.6728e-05
Tiempo: 4.6527e-05
Tiempo: 4.6701e-05
Tiempo: 4.6789e-05
Tiempo: 4.6461e-05
Tiempo: 4.6749e-05
Tiempo: 4.6701e-05
Tiempo: 4.6656e-05
Tiempo: 4.6605e-05
Tiempo: 4.6822e-05
Tiempo: 4.6659e-05
Tiempo: 4.6752e-05
Tiempo: 4.6785e-05
Tiempo: 4.6659e-05
Tiempo: 4.6713e-05
Tiempo: 4.6714e-05
Tiempo: 4.665e-05
Tiempo: 4.6758e-05
Tiempo: 4.6797e-05
Tiempo: 4.6572e-05
Tiempo: 4.6734e-05
Tiempo: 4.6837e-05
Tiempo: 4.6629e-05
Tiempo: 4.6779e-05
Tiempo: 4.6803e-05
Tiempo: 4.6692e-05
Tiempo: 4.6678e-05
Tiempo: 4.6734e-05
Tiempo: 4.6662e-05
Tiempo: 4.6746e-05
Tiempo: 4.6692e-05
Tiempo: 4.668e-05
Tiempo: 4.6759e-05
Tiempo: 4.6836e-05
Tiempo: 4.6665e-05
Tiempo: 4.6737e-05
Tiempo: 4.6788e-05
Tiempo: 4.6542e-05
Tiempo: 4.662e-05
Tiempo: 4.6827e-05
Tiempo: 4.665e-05
Tiempo: 4.6758e-05
Tiempo: 4.678e-05
Tiempo: 4.6701e-05
Tiempo: 4.674e-05
Tiempo: 4.6833e-05
Tiempo: 4.6617e-05
Tiempo: 4.6764e-05
Tiempo: 4.669e-05
Tiempo: 4.6641e-05
Tiempo: 8.0358e-05
Tiempo: 4.7623e-05
Tiempo: 4.6491e-05
Tiempo: 2.6259e-05
Tiempo: 1.995e-05
Tiempo: 1.9973e-05
Tiempo: 1.9886e-05
Tiempo: 1.9985e-05
Tiempo: 1.7544e-05
Tiempo: 1.745e-05
Tiempo: 1.7502e-05
Tiempo: 1.744e-05
Tiempo: 1.7472e-05
Tiempo: 1.7485e-05
Tiempo: 1.7493e-05
Tiempo: 1.745e-05
Tiempo: 1.7503e-05
Tiempo: 1.7484e-05
Tiempo: 1.7462e-05
Tiempo: 1.7497e-05
Tiempo: 1.7488e-05
Tiempo: 1.7466e-05
Tiempo: 1.7494e-05
Tiempo: 1.7496e-05
Tiempo: 1.7477e-05
Tiempo: 1.7477e-05
Tiempo: 1.75e-05
Tiempo: 1.7475e-05
Tiempo: 1.7512e-05
Tiempo: 1.7489e-05
Tiempo: 1.7475e-05
Tiempo: 1.7513e-05
Tiempo: 1.7496e-05
Tiempo: 1.7478e-05
Tiempo: 1.7512e-05
Tiempo: 1.7478e-05
Tiempo: 1.7482e-05
Tiempo: 1.7515e-05
Tiempo: 1.7494e-05
Tiempo: 1.748e-05
Tiempo: 1.7516e-05
Tiempo: 1.7451e-05
Tiempo: 1.748e-05
Tiempo: 1.7526e-05
Tiempo: 1.7495e-05
Tiempo: 1.7437e-05
Tiempo: 1.7509e-05
Tiempo: 1.7475e-05
Tiempo: 1.7441e-05
Tiempo: 1.751e-05
Tiempo: 1.7489e-05
Tiempo: 1.7426e-05
Tiempo: 1.7511e-05
Tiempo: 1.7485e-05
Tiempo: 1.7483e-05
Tiempo: 1.7506e-05
Tiempo: 1.7536e-05
Tiempo: 1.7427e-05
Tiempo: 1.7478e-05
Tiempo: 1.7496e-05
Tiempo: 1.7477e-05
Tiempo: 1.7501e-05
Tiempo: 1.7507e-05
Tiempo: 1.7459e-05
Tiempo: 1.7478e-05
Tiempo: 1.7462e-05
Tiempo: 1.7456e-05
Tiempo: 1.7476e-05
Tiempo: 1.7461e-05
Tiempo: 1.7437e-05
Tiempo: 1.7462e-05
Tiempo: 1.7488e-05
