Con estrategia
Tablero de 4x4 con 0 caballos preubicados
Tiempo: 0.0121367
Tiempo: 0.0066984
Tiempo: 0.00603046
Tiempo: 0.00515327
Tiempo: 0.00510772
Tiempo: 0.00501211
Tiempo: 0.00503983
Tiempo: 0.0050211
Tiempo: 0.0049975
Tiempo: 0.00506961
Tiempo: 0.00499131
Tiempo: 0.00500213
Tiempo: 0.00515039
Tiempo: 0.0050128
Tiempo: 0.00497537
Tiempo: 0.00497246
Tiempo: 0.00498142
Tiempo: 0.00497416
Tiempo: 0.00497829
Tiempo: 0.0049735
Tiempo: 0.00498116
Tiempo: 0.00502486
Tiempo: 0.00497398
Tiempo: 0.00497619
Tiempo: 0.00497759
Tiempo: 0.00497903
Tiempo: 0.00497568
Tiempo: 0.00497141
Tiempo: 0.00497965
Tiempo: 0.00501515
Tiempo: 0.00506402
Tiempo: 0.00498642
Tiempo: 0.004987
Tiempo: 0.0049749
Tiempo: 0.00497659
Tiempo: 0.0049784
Tiempo: 0.00503471
Tiempo: 0.0049767
Tiempo: 0.00497592
Tiempo: 0.00497328
Tiempo: 0.00502262
Tiempo: 0.00497374
Tiempo: 0.00497936
Tiempo: 0.00497309
Tiempo: 0.00498284
Tiempo: 0.00497303
Tiempo: 0.00497574
Tiempo: 0.00497811
Tiempo: 0.00497926
Tiempo: 0.00497807
Tiempo: 0.0050342
Tiempo: 0.00506802
Tiempo: 0.00503805
Tiempo: 0.00521541
Tiempo: 0.00498114
Tiempo: 0.00497756
Tiempo: 0.00511582
Tiempo: 0.00504081
Tiempo: 0.00497443
Tiempo: 0.00498243
Tiempo: 0.00498818
Tiempo: 0.00497746
Tiempo: 0.00497537
Tiempo: 0.00497496
Tiempo: 0.00498104
Tiempo: 0.00497527
Tiempo: 0.00497939
Tiempo: 0.00497479
Tiempo: 0.00498566
Tiempo: 0.00497984
Tiempo: 0.00497655
Tiempo: 0.00497951
Tiempo: 0.00508593
Tiempo: 0.00500641
Tiempo: 0.00498125
Tiempo: 0.00497218
Tiempo: 0.00498281
Tiempo: 0.00497565
Tiempo: 0.00497939
Tiempo: 0.00497379
Tiempo: 0.00500633
Tiempo: 0.00497608
Tiempo: 0.00497638
Tiempo: 0.00497752
Tiempo: 0.00497979
Tiempo: 0.00497672
Tiempo: 0.0049737
Tiempo: 0.00500061
Tiempo: 0.00498729
Tiempo: 0.00502374
Tiempo: 0.00497889
Tiempo: 0.00497323
Tiempo: 0.00503945
Tiempo: 0.0050953
Tiempo: 0.00499223
Tiempo: 0.00498493
Tiempo: 0.00497941
Tiempo: 0.00497879
Tiempo: 0.00497481
Tiempo: 0.00497453
Tiempo: 0.00498161
Tiempo: 0.00497456
Tiempo: 0.00499721
Tiempo: 0.0049749
Tiempo: 0.00498181
Tiempo: 0.00497402
Tiempo: 0.00497427
Tiempo: 0.00497838
Tiempo: 0.00497631
Tiempo: 0.00497777
Tiempo: 0.0049735
Tiempo: 0.00497386
Tiempo: 0.0050086
Tiempo: 0.00501413
Tiempo: 0.00507148
Tiempo: 0.00498325
Tiempo: 0.00498858
Tiempo: 0.00511791
Tiempo: 0.00497471
Tiempo: 0.00497665
Tiempo: 0.0049908
Tiempo: 0.00499026
Tiempo: 0.00497376
Tiempo: 0.00497456
Tiempo: 0.00498232
Tiempo: 0.00497537
Tiempo: 0.00497739
Tiempo: 0.0049753
Tiempo: 0.00498015
Tiempo: 0.0049756
Tiempo: 0.00497307
Tiempo: 0.00497733
Tiempo: 0.00497952
Tiempo: 0.00501696
Tiempo: 0.00506873
Tiempo: 0.00506253
Tiempo: 0.00500226
Tiempo: 0.00497945
Tiempo: 0.00497849
Tiempo: 0.00497585
Tiempo: 0.00497933
Tiempo: 0.00497634
Tiempo: 0.004972
Tiempo: 0.00498005
Tiempo: 0.00497866
Tiempo: 0.00498058
Tiempo: 0.00497542
Tiempo: 0.00497399
Tiempo: 0.00498099
Tiempo: 0.00497569
Tiempo: 0.00497622
Tiempo: 0.00497481
Tiempo: 0.00498083
Tiempo: 0.00497634
Tiempo: 0.00498693
Tiempo: 0.00497801
Tiempo: 0.00506407
Tiempo: 0.00501451
Tiempo: 0.00497833
Tiempo: 0.00497643
Tiempo: 0.00498093
Tiempo: 0.00497565
Tiempo: 0.00501372
Tiempo: 0.00497431
Tiempo: 0.00497923
Tiempo: 0.00497766
Tiempo: 0.00497214
Tiempo: 0.00499178
Tiempo: 0.00497588
Tiempo: 0.0049794
Tiempo: 0.00497558
Tiempo: 0.00497607
Tiempo: 0.00497959
Tiempo: 0.00497699
Tiempo: 0.00497603
Tiempo: 0.00498678
Tiempo: 0.00500071
Tiempo: 0.00508176
Tiempo: 0.00499765
Tiempo: 0.00498521
Tiempo: 0.00497484
Tiempo: 0.00497907
Tiempo: 0.00497356
Tiempo: 0.00497563
Tiempo: 0.00498001
Tiempo: 0.00501204
Tiempo: 0.0049769
Tiempo: 0.00497712
Tiempo: 0.00497913
Tiempo: 0.00497491
Tiempo: 0.00498638
Tiempo: 0.00497687
Tiempo: 0.00497672
Tiempo: 0.00497737
Tiempo: 0.00497147
Tiempo: 0.00498809
Tiempo: 0.00498149
Tiempo: 0.00504867
Tiempo: 0.00506139
Tiempo: 0.00500086
Tiempo: 0.00498823
Tiempo: 0.00497399
Tiempo: 0.00497282
Tiempo: 0.00497771
Tiempo: 0.004977
Tiempo: 0.00497795
Tiempo: 0.0050141
Tiempo: 0.00497378
Tiempo: 0.00498103
Tiempo: 0.00497471
Tiempo: 0.00497805
Tiempo: 0.00497383
Tiempo: 0.00498238
Tiempo: 0.0049715
Tiempo: 0.00497463
Tiempo: 0.00497871
Tiempo: 0.00499116
Tiempo: 0.0049793
Tiempo: 0.00505883
Tiempo: 0.00507719
Tiempo: 0.00501068
Tiempo: 0.00498248
Tiempo: 0.00498029
Tiempo: 0.00497717
Tiempo: 0.00498232
Tiempo: 0.00497434
Tiempo: 0.00497449
Tiempo: 0.00501334
Tiempo: 0.00498071
Tiempo: 0.00498013
Tiempo: 0.00497617
Tiempo: 0.004977
Tiempo: 0.00498029
Tiempo: 0.00497386
Tiempo: 0.00497886
Tiempo: 0.00497504
Tiempo: 0.00499589
Tiempo: 0.00501843
Tiempo: 0.00507349
Tiempo: 0.00497763
Tiempo: 0.00508542
Tiempo: 0.00502122
Tiempo: 0.0049798
Tiempo: 0.00497553
Tiempo: 0.00498045
Tiempo: 0.00497535
Tiempo: 0.00497827
Tiempo: 0.00497629
Tiempo: 0.00499472
Tiempo: 0.00497654
Tiempo: 0.00497302
Tiempo: 0.00497766
Tiempo: 0.00497685
Tiempo: 0.00497749
Tiempo: 0.00498713
Tiempo: 0.00497605
Tiempo: 0.00498257
Tiempo: 0.00498776
Tiempo: 0.00504545
Tiempo: 0.00497709
Tiempo: 0.00499171
Tiempo: 0.0050602
Tiempo: 0.0050046
Tiempo: 0.00498336
Tiempo: 0.00498875
Tiempo: 0.00497625
Tiempo: 0.00497349
Tiempo: 0.00497365
Tiempo: 0.0049797
Tiempo: 0.00497284
Tiempo: 0.00497761
Tiempo: 0.00497326
Tiempo: 0.00497913
Tiempo: 0.00497327
Tiempo: 0.00498627
Tiempo: 0.00497587
Tiempo: 0.00497531
Tiempo: 0.00499197
Tiempo: 0.00497847
Tiempo: 0.00497509
Tiempo: 0.00497822
Tiempo: 0.00505302
Tiempo: 0.00506705
Tiempo: 0.0049842
Tiempo: 0.00498588
Tiempo: 0.00497643
Tiempo: 0.00497495
Tiempo: 0.00500956
Tiempo: 0.00498307
Tiempo: 0.00497897
Tiempo: 0.00497629
Tiempo: 0.00497335
Tiempo: 0.00497926
Tiempo: 0.00497568
Tiempo: 0.00497666
Tiempo: 0.00497481
Tiempo: 0.00497454
Tiempo: 0.00497891
Tiempo: 0.00498769
Tiempo: 0.00497572
Tiempo: 0.00497625
Tiempo: 0.00497769
Tiempo: 0.00501485
Tiempo: 0.00507425
Tiempo: 0.00501097
Tiempo: 0.00498391
Tiempo: 0.00497937
Tiempo: 0.00497328
Tiempo: 0.00497713
Tiempo: 0.00497852
Tiempo: 0.00497531
Tiempo: 0.00497654
Tiempo: 0.00497661
Tiempo: 0.00497852
Tiempo: 0.0049755
Tiempo: 0.0049714
Tiempo: 0.00497727
Tiempo: 0.00497527
Tiempo: 0.00499083
Tiempo: 0.00497417
Tiempo: 0.00497431
Tiempo: 0.00500092
Tiempo: 0.00497554
Tiempo: 0.00497631
Tiempo: 0.00508814
Tiempo: 0.00504417
Tiempo: 0.00497796
Tiempo: 0.00497774
Tiempo: 0.00497689
Tiempo: 0.00497639
Tiempo: 0.00497701
Tiempo: 0.00497504
Tiempo: 0.00497213
Tiempo: 0.00499595
Tiempo: 0.00497548
Tiempo: 0.00497865
Tiempo: 0.00497568
Tiempo: 0.00498078
Tiempo: 0.00497548
Tiempo: 0.00498712
Tiempo: 0.00497878
Tiempo: 0.00497946
Tiempo: 0.00497788
Tiempo: 0.00497615
Tiempo: 0.00497513
Tiempo: 0.00506978
Tiempo: 0.00501013
Tiempo: 0.00498241
Tiempo: 0.00497577
Tiempo: 0.00498009
Tiempo: 0.00497396
Tiempo: 0.00497576
Tiempo: 0.00497805
Tiempo: 0.00497686
Tiempo: 0.00497947
Tiempo: 0.00497389
Tiempo: 0.00497515
Tiempo: 0.00498207
Tiempo: 0.00513315
Tiempo: 0.00499134
Tiempo: 0.00498547
Tiempo: 0.00498159
Tiempo: 0.00501359
Tiempo: 0.00497431
Tiempo: 0.0049756
Tiempo: 0.00499874
Tiempo: 0.00505887
Tiempo: 0.00499788
Tiempo: 0.00497887
Tiempo: 0.00498066
Tiempo: 0.00497421
Tiempo: 0.00497752
Tiempo: 0.00497333
Tiempo: 0.00498121
Tiempo: 0.00497387
Tiempo: 0.00497468
Tiempo: 0.00497644
Tiempo: 0.00497856
Tiempo: 0.00497668
Tiempo: 0.00497519
Tiempo: 0.00498435
Tiempo: 0.00498332
Tiempo: 0.00497287
Tiempo: 0.00497811
Tiempo: 0.00497363
Tiempo: 0.00497992
Tiempo: 0.00500826
Tiempo: 0.00506632
Tiempo: 0.00501669
Tiempo: 0.0049871
Tiempo: 0.00497856
Tiempo: 0.0049755
Tiempo: 0.00497634
Tiempo: 0.00497926
Tiempo: 0.00497594
Tiempo: 0.0049782
Tiempo: 0.00497386
Tiempo: 0.0049789
Tiempo: 0.004976
Tiempo: 0.00497563
Tiempo: 0.00501139
Tiempo: 0.0049808
Tiempo: 0.00497905
Tiempo: 0.00497473
Tiempo: 0.00501371
Tiempo: 0.00497998
Tiempo: 0.00497432
Tiempo: 0.00497918
Tiempo: 0.00504143
Tiempo: 0.00504226
Tiempo: 0.00498032
Tiempo: 0.00497654
Tiempo: 0.00497733
Tiempo: 0.00497873
Tiempo: 0.00501556
Tiempo: 0.00497664
Tiempo: 0.00497416
Tiempo: 0.00497982
Tiempo: 0.00497547
Tiempo: 0.00497681
Tiempo: 0.00497539
Tiempo: 0.00500539
Tiempo: 0.0049744
Tiempo: 0.00497415
Tiempo: 0.00497877
Tiempo: 0.00499612
Tiempo: 0.00497869
Tiempo: 0.00497345
Tiempo: 0.00497378
Tiempo: 0.0050546
Tiempo: 0.00501151
Tiempo: 0.00498072
Tiempo: 0.00497563
Tiempo: 0.00498042
Tiempo: 0.00497565
Tiempo: 0.00497476
Tiempo: 0.00497778
Tiempo: 0.00497732
Tiempo: 0.00497839
Tiempo: 0.0049733
Tiempo: 0.00497397
Tiempo: 0.00498841
Tiempo: 0.00497838
Tiempo: 0.00497796
Tiempo: 0.00497488
Tiempo: 0.00497404
Tiempo: 0.0049823
Tiempo: 0.00497488
Tiempo: 0.0049783
Tiempo: 0.00497416
Tiempo: 0.00507802
Tiempo: 0.00500456
Tiempo: 0.0049804
Tiempo: 0.00497881
Tiempo: 0.00497723
Tiempo: 0.00497903
Tiempo: 0.00497524
Tiempo: 0.00497461
Tiempo: 0.00498062
Tiempo: 0.00497438
Tiempo: 0.00535602
Tiempo: 0.00497638
Tiempo: 0.00498878
Tiempo: 0.00497715
Tiempo: 0.0049749
Tiempo: 0.00498284
Tiempo: 0.00501514
Tiempo: 0.00497779
Tiempo: 0.00498009
Tiempo: 0.00498138
Tiempo: 0.00500247
Tiempo: 0.00507755
Tiempo: 0.00502592
Tiempo: 0.00498359
Tiempo: 0.00497966
Tiempo: 0.00497437
Tiempo: 0.00497631
Tiempo: 0.00498075
Tiempo: 0.00511018
Tiempo: 0.00497826
Tiempo: 0.00498641
Tiempo: 0.00499218
Tiempo: 0.00498996
Tiempo: 0.00497419
Tiempo: 0.00497971
Tiempo: 0.00497822
Tiempo: 0.00497889
Tiempo: 0.00503418
Tiempo: 0.00498099
Tiempo: 0.00499412
Tiempo: 0.00497556
Tiempo: 0.00497931
Tiempo: 0.00504196
Tiempo: 0.00505491
Tiempo: 0.00497861
Tiempo: 0.00497792
Tiempo: 0.00497844
Tiempo: 0.0050204
Tiempo: 0.00497893
Tiempo: 0.00497493
Tiempo: 0.00497599
Tiempo: 0.00498157
Tiempo: 0.00497506
Tiempo: 0.00499124
Tiempo: 0.00497396
Tiempo: 0.00498151
Tiempo: 0.0049738
Tiempo: 0.00497407
Tiempo: 0.00497573
Tiempo: 0.00497842
Tiempo: 0.0049762
Tiempo: 0.00497452
Tiempo: 0.00497459
Tiempo: 0.00513179
Tiempo: 0.0050365
Tiempo: 0.00500701
Tiempo: 0.00498636
Tiempo: 0.00500399
Tiempo: 0.0050104
Tiempo: 0.00497529
Tiempo: 0.00497565
Tiempo: 0.00499081
Tiempo: 0.00497642
Tiempo: 0.00498765
Tiempo: 0.00497236
Tiempo: 0.0049818
Tiempo: 0.00497244
Tiempo: 0.00497821
Tiempo: 0.00497272
Tiempo: 0.00500405
Tiempo: 0.00497279
Tiempo: 0.00497513
Tiempo: 0.00497662
Tiempo: 0.00497577
Tiempo: 0.00508277
Tiempo: 0.0050191
Tiempo: 0.00497942
Tiempo: 0.00498626
Tiempo: 0.00497452
Tiempo: 0.00497873
Tiempo: 0.00497494
Tiempo: 0.00498142
Tiempo: 0.00497435
Tiempo: 0.00497651
Tiempo: 0.00499051
Tiempo: 0.00497596
Tiempo: 0.00498064
Tiempo: 0.00497529
Tiempo: 0.00497623
Tiempo: 0.00497889
Tiempo: 0.00497605
Tiempo: 0.00497897
Tiempo: 0.00497371
Tiempo: 0.00497619
Tiempo: 0.00500785
Tiempo: 0.00505716
Tiempo: 0.00504394
Tiempo: 0.00498054
Tiempo: 0.00497935
Tiempo: 0.00497755
Tiempo: 0.00497306
Tiempo: 0.00497831
Tiempo: 0.00497551
Tiempo: 0.00497802
Tiempo: 0.00498659
Tiempo: 0.00497543
Tiempo: 0.00498031
Tiempo: 0.00497611
Tiempo: 0.00497678
Tiempo: 0.00497642
Tiempo: 0.00497966
Tiempo: 0.00497621
Tiempo: 0.00497544
Tiempo: 0.00497763
Tiempo: 0.00497746
Tiempo: 0.00497961
Tiempo: 0.00506978
Tiempo: 0.00505357
Tiempo: 0.00498496
Tiempo: 0.00497729
Tiempo: 0.004978
Tiempo: 0.00498697
Tiempo: 0.00498029
Tiempo: 0.00497751
Tiempo: 0.00497516
Tiempo: 0.00499222
Tiempo: 0.00498109
Tiempo: 0.00497909
Tiempo: 0.00497525
Tiempo: 0.00497748
Tiempo: 0.0049817
Tiempo: 0.00497723
Tiempo: 0.00497946
Tiempo: 0.00497678
Tiempo: 0.00498242
Tiempo: 0.00497512
Tiempo: 0.0049766
Tiempo: 0.00505028
Tiempo: 0.00509958
Tiempo: 0.00508278
Tiempo: 0.00498723
Tiempo: 0.00500859
Tiempo: 0.00498252
Tiempo: 0.0049761
Tiempo: 0.00497809
Tiempo: 0.00498744
Tiempo: 0.00498308
Tiempo: 0.00497547
Tiempo: 0.00497645
Tiempo: 0.00497884
Tiempo: 0.00497875
Tiempo: 0.00497953
Tiempo: 0.00497544
Tiempo: 0.00497556
Tiempo: 0.00498177
Tiempo: 0.00500416
Tiempo: 0.00497865
Tiempo: 0.0049748
Tiempo: 0.0051207
Tiempo: 0.0050126
Tiempo: 0.00498029
Tiempo: 0.00497897
Tiempo: 0.00497661
Tiempo: 0.00497941
Tiempo: 0.0049742
Tiempo: 0.00497558
Tiempo: 0.00499288
Tiempo: 0.00497481
Tiempo: 0.0049808
Tiempo: 0.00497517
Tiempo: 0.0049813
Tiempo: 0.00497633
Tiempo: 0.00497556
Tiempo: 0.00497778
Tiempo: 0.00497954
Tiempo: 0.00497869
Tiempo: 0.00497597
Tiempo: 0.00497689
Tiempo: 0.00499969
Tiempo: 0.00505803
Tiempo: 0.00506085
Tiempo: 0.00498071
Tiempo: 0.00498292
Tiempo: 0.00501591
Tiempo: 0.0049754
Tiempo: 0.00497933
Tiempo: 0.00499024
Tiempo: 0.0049796
Tiempo: 0.00497809
Tiempo: 0.00497357
Tiempo: 0.00498086
