Con estrategia
Tablero de 5x5 con 0 caballos preubicados
Tiempo: 0.920211
Tiempo: 0.907538
Tiempo: 0.907112
Tiempo: 0.907317
Tiempo: 0.907011
Tiempo: 0.907326
Tiempo: 0.907176
Tiempo: 0.907319
Tiempo: 0.907207
Tiempo: 0.907468
Tiempo: 0.907143
Tiempo: 0.90773
Tiempo: 0.906973
Tiempo: 0.907066
Tiempo: 0.907234
Tiempo: 0.906969
Tiempo: 0.906827
Tiempo: 0.907067
Tiempo: 0.906953
Tiempo: 0.907273
Tiempo: 0.906824
Tiempo: 0.90693
Tiempo: 0.907667
Tiempo: 0.90817
Tiempo: 0.907898
Tiempo: 0.908674
Tiempo: 0.908082
Tiempo: 0.908128
Tiempo: 0.908126
Tiempo: 0.908167
Tiempo: 0.908117
Tiempo: 0.907869
Tiempo: 0.908002
Tiempo: 0.90853
Tiempo: 0.907966
Tiempo: 0.907976
Tiempo: 0.90806
Tiempo: 0.90793
Tiempo: 0.908118
Tiempo: 0.908187
Tiempo: 0.907783
Tiempo: 0.908264
Tiempo: 0.908381
Tiempo: 0.908142
Tiempo: 0.908472
Tiempo: 0.908069
Tiempo: 0.908222
Tiempo: 0.908248
Tiempo: 0.908098
Tiempo: 0.908179
Tiempo: 0.908068
Tiempo: 0.907831
Tiempo: 0.9082
Tiempo: 0.908114
Tiempo: 0.907934
Tiempo: 0.908493
Tiempo: 0.908282
Tiempo: 0.908144
Tiempo: 0.908646
Tiempo: 0.90833
Tiempo: 0.908112
Tiempo: 0.907858
Tiempo: 0.907939
Tiempo: 0.910312
Tiempo: 0.908759
Tiempo: 0.908822
Tiempo: 0.910393
Tiempo: 0.908089
Tiempo: 0.908296
Tiempo: 0.908415
Tiempo: 0.907971
Tiempo: 0.908234
Tiempo: 0.908037
Tiempo: 0.907932
Tiempo: 0.910629
Tiempo: 0.90889
Tiempo: 0.908069
Tiempo: 0.908555
Tiempo: 0.908083
Tiempo: 0.908035
Tiempo: 0.908203
Tiempo: 0.908063
Tiempo: 0.907981
Tiempo: 0.908089
Tiempo: 0.907902
Tiempo: 0.908154
Tiempo: 0.908252
Tiempo: 0.907758
Tiempo: 0.908523
Tiempo: 0.908298
Tiempo: 0.90793
Tiempo: 0.908696
Tiempo: 0.907947
Tiempo: 0.908095
Tiempo: 0.908253
Tiempo: 0.908073
Tiempo: 0.908034
Tiempo: 0.908165
Tiempo: 0.908133
Tiempo: 0.908478
Tiempo: 0.907919
Tiempo: 0.908121
Tiempo: 0.908163
Tiempo: 0.908065
Tiempo: 0.908017
Tiempo: 0.908097
Tiempo: 0.907775
Tiempo: 0.908329
Tiempo: 0.90819
Tiempo: 0.908037
Tiempo: 0.908323
Tiempo: 0.908206
Tiempo: 0.907916
Tiempo: 0.908161
Tiempo: 0.908113
Tiempo: 0.907976
Tiempo: 0.907991
Tiempo: 0.912385
Tiempo: 0.911835
Tiempo: 0.912675
Tiempo: 0.913689
Tiempo: 0.912268
Tiempo: 0.912468
Tiempo: 0.913159
Tiempo: 0.911066
Tiempo: 0.908395
Tiempo: 0.908462
Tiempo: 0.90814
Tiempo: 0.908074
Tiempo: 0.908924
Tiempo: 0.907976
Tiempo: 0.908286
Tiempo: 0.90858
Tiempo: 0.908053
Tiempo: 0.908197
Tiempo: 0.908488
Tiempo: 0.908092
Tiempo: 0.908239
Tiempo: 0.908243
Tiempo: 0.908158
Tiempo: 0.908369
Tiempo: 0.90821
Tiempo: 0.908098
Tiempo: 0.908515
Tiempo: 0.908111
