10000 ciudades aleatorias
Presupuesto Alto
Tiempo: 0.00317804
Tiempo: 0.00317114
Tiempo: 0.00316899
Tiempo: 0.00317909
Tiempo: 0.0031715
Tiempo: 0.00317903
Tiempo: 0.00317362
Tiempo: 0.00317001
Tiempo: 0.00317217
Tiempo: 0.00319098
Tiempo: 0.00316915
Tiempo: 0.00316678
Tiempo: 0.00317229
Tiempo: 0.00317047
Tiempo: 0.00316297
Tiempo: 0.00316368
Tiempo: 0.0031619
Tiempo: 0.00332614
Tiempo: 0.00316144
Tiempo: 0.00350529
Tiempo: 0.0042422
Tiempo: 0.0039404
Tiempo: 0.00321999
Tiempo: 0.0042609
Tiempo: 0.00317614
Tiempo: 0.00318271
Tiempo: 0.00319799
Tiempo: 0.00318502
Tiempo: 0.00315931
Tiempo: 0.00319177
Tiempo: 0.00318996
Tiempo: 0.00319191
Tiempo: 0.00319107
Tiempo: 0.00319239
Tiempo: 0.00315694
Tiempo: 0.00316803
Tiempo: 0.0031638
Tiempo: 0.00317117
Tiempo: 0.00320769
Tiempo: 0.00319963
Tiempo: 0.00316949
Tiempo: 0.00316807
Tiempo: 0.00317378
Tiempo: 0.00319005
Tiempo: 0.00321461
Tiempo: 0.00319111
Tiempo: 0.0032051
Tiempo: 0.00317364
Tiempo: 0.00347703
Tiempo: 0.00426862
Tiempo: 0.00415878
Tiempo: 0.00361784
Tiempo: 0.00318361
Tiempo: 0.00317004
Tiempo: 0.00318476
Tiempo: 0.00319115
Tiempo: 0.00317578
Tiempo: 0.00316625
Tiempo: 0.00322668
Tiempo: 0.00317216
Tiempo: 0.0031604
Tiempo: 0.00316785
Tiempo: 0.00317681
Tiempo: 0.00316884
Tiempo: 0.00315688
Tiempo: 0.00316718
Tiempo: 0.00318725
Tiempo: 0.00316273
Tiempo: 0.00316902
Tiempo: 0.00322113
Tiempo: 0.00316022
Tiempo: 0.00314898
Tiempo: 0.00315892
Tiempo: 0.003158
Tiempo: 0.00316768
Tiempo: 0.00317797
Tiempo: 0.00316637
Tiempo: 0.00316873
Tiempo: 0.00318222
Tiempo: 0.00317754
Tiempo: 0.00316738
Tiempo: 0.00317828
Tiempo: 0.00317131
Tiempo: 0.00317851
Tiempo: 0.00317604
Tiempo: 0.00316757
Tiempo: 0.00317424
Tiempo: 0.00317272
Tiempo: 0.00316734
Tiempo: 0.00317426
Tiempo: 0.00316944
Tiempo: 0.00315508
Tiempo: 0.00317044
Tiempo: 0.00316812
Tiempo: 0.00316393
Tiempo: 0.00318942
Tiempo: 0.00318946
Tiempo: 0.00316758
Tiempo: 0.00316309
Tiempo: 0.00317388
Tiempo: 0.00316893
Tiempo: 0.00317574
Tiempo: 0.00316427
Tiempo: 0.00316117
Tiempo: 0.00315002
Tiempo: 0.00316147
Tiempo: 0.00316296
Tiempo: 0.00316282
Tiempo: 0.00316296
Tiempo: 0.00317178
Tiempo: 0.00315404
Tiempo: 0.00316903
Tiempo: 0.00319508
Tiempo: 0.00317182
Tiempo: 0.00316737
Tiempo: 0.00317215
Tiempo: 0.0031609
Tiempo: 0.00317024
Tiempo: 0.00316984
Tiempo: 0.00316184
Tiempo: 0.00316146
Tiempo: 0.00322611
Tiempo: 0.00317146
Tiempo: 0.00316916
Tiempo: 0.00317983
Tiempo: 0.00316674
Tiempo: 0.00317431
Tiempo: 0.00317376
Tiempo: 0.00316899
Tiempo: 0.00316945
Tiempo: 0.00318113
Tiempo: 0.00316912
Tiempo: 0.00316777
Tiempo: 0.00316633
Tiempo: 0.00317587
Tiempo: 0.00316728
Tiempo: 0.00317074
Tiempo: 0.00316286
Tiempo: 0.00316454
Tiempo: 0.00317366
Tiempo: 0.00316782
Tiempo: 0.00323677
Tiempo: 0.00316136
Tiempo: 0.00315324
Tiempo: 0.00315879
Tiempo: 0.00315864
Tiempo: 0.00316969
Tiempo: 0.00320303
Tiempo: 0.00315444
Tiempo: 0.00315418
Tiempo: 0.00315767
Tiempo: 0.0031649
Tiempo: 0.00315621
Tiempo: 0.00316227
Tiempo: 0.00316264
Tiempo: 0.00316671
Tiempo: 0.00316166
Tiempo: 0.00316094
Tiempo: 0.00318352
Tiempo: 0.00316823
Tiempo: 0.00316929
Tiempo: 0.00317436
Tiempo: 0.00316331
Tiempo: 0.00319069
Tiempo: 0.00318317
Tiempo: 0.00316916
Tiempo: 0.0031653
Tiempo: 0.00317857
Tiempo: 0.00317097
Tiempo: 0.00317895
Tiempo: 0.00318194
Tiempo: 0.00316255
Tiempo: 0.00316924
Tiempo: 0.00322511
Tiempo: 0.00317093
Tiempo: 0.00315285
Tiempo: 0.00316654
Tiempo: 0.00317256
Tiempo: 0.003168
Tiempo: 0.00317787
Tiempo: 0.00317536
Tiempo: 0.00318098
Tiempo: 0.00316641
Tiempo: 0.00316534
Tiempo: 0.00316562
Tiempo: 0.00316678
Tiempo: 0.00316824
Tiempo: 0.00315355
Tiempo: 0.00316587
Tiempo: 0.00316684
Tiempo: 0.00317863
Tiempo: 0.0031908
Tiempo: 0.00322778
Tiempo: 0.00318137
Tiempo: 0.00316689
Tiempo: 0.00317755
Tiempo: 0.0031611
Tiempo: 0.0031672
Tiempo: 0.00317081
Tiempo: 0.00319965
Tiempo: 0.00318105
Tiempo: 0.00317566
Tiempo: 0.00317697
Tiempo: 0.0031774
Tiempo: 0.00319463
Tiempo: 0.00316583
Tiempo: 0.00317082
Tiempo: 0.00317039
Tiempo: 0.00317647
Tiempo: 0.00316457
Tiempo: 0.00316446
Tiempo: 0.00317737
Tiempo: 0.0031611
Tiempo: 0.00317533
Tiempo: 0.00316008
Tiempo: 0.00318494
Tiempo: 0.00317883
Tiempo: 0.00316904
Tiempo: 0.00316848
Tiempo: 0.00317975
Tiempo: 0.00317171
Tiempo: 0.00316743
Tiempo: 0.00316121
Tiempo: 0.00316417
Tiempo: 0.00316394
Tiempo: 0.00322136
Tiempo: 0.00316931
Tiempo: 0.00317037
Tiempo: 0.00317106
Tiempo: 0.00315779
Tiempo: 0.00316593
Tiempo: 0.00317048
Tiempo: 0.00318681
Tiempo: 0.00317308
Tiempo: 0.00316883
Tiempo: 0.00318288
Tiempo: 0.00321739
Tiempo: 0.00317603
Tiempo: 0.00318053
Tiempo: 0.00317517
Tiempo: 0.00316978
Tiempo: 0.00317328
Tiempo: 0.00316869
Tiempo: 0.00316641
Tiempo: 0.0031728
Tiempo: 0.00317671
Tiempo: 0.00316897
Tiempo: 0.0031718
Tiempo: 0.00317111
Tiempo: 0.00318244
Tiempo: 0.00318871
Tiempo: 0.00317094
Tiempo: 0.00318066
Tiempo: 0.00316836
Tiempo: 0.0031617
Tiempo: 0.00315825
Tiempo: 0.00316918
Tiempo: 0.00315323
Tiempo: 0.00316928
Tiempo: 0.00316293
Tiempo: 0.00316319
Tiempo: 0.00316702
Tiempo: 0.00316145
Tiempo: 0.00315944
Tiempo: 0.00314622
Tiempo: 0.00315949
Tiempo: 0.0031935
Tiempo: 0.00315456
Tiempo: 0.00316554
Tiempo: 0.00315404
Tiempo: 0.00316378
Tiempo: 0.00315975
Tiempo: 0.00317829
Tiempo: 0.00317123
Tiempo: 0.00316031
Tiempo: 0.00317729
Tiempo: 0.0031604
Tiempo: 0.00316467
Tiempo: 0.00322364
Tiempo: 0.00317886
Tiempo: 0.00317341
Tiempo: 0.00316677
Tiempo: 0.0031713
Tiempo: 0.00316613
Tiempo: 0.00318566
Tiempo: 0.00315923
Tiempo: 0.00317143
Tiempo: 0.00317211
Tiempo: 0.0031697
Tiempo: 0.00315727
Tiempo: 0.00317515
Tiempo: 0.00315684
Tiempo: 0.00317843
Tiempo: 0.0031623
Tiempo: 0.003166
Tiempo: 0.00316683
Tiempo: 0.0031835
Tiempo: 0.00315565
Tiempo: 0.003164
Tiempo: 0.00316903
Tiempo: 0.00316476
Tiempo: 0.00314962
Tiempo: 0.00315562
Tiempo: 0.00315931
Tiempo: 0.00318611
Tiempo: 0.00314687
Tiempo: 0.00315465
Tiempo: 0.0031619
Tiempo: 0.00317414
Tiempo: 0.00318203
Tiempo: 0.00316335
Tiempo: 0.00316924
Tiempo: 0.00317332
Tiempo: 0.00317547
Tiempo: 0.00316746
Tiempo: 0.0031742
Tiempo: 0.00316833
Tiempo: 0.00319954
Tiempo: 0.00317835
Tiempo: 0.00317696
Tiempo: 0.00316388
Tiempo: 0.00317544
Tiempo: 0.00316311
Tiempo: 0.00317332
Tiempo: 0.00316796
Tiempo: 0.00317028
Tiempo: 0.00316513
Tiempo: 0.00317185
Tiempo: 0.00315468
Tiempo: 0.00316912
Tiempo: 0.00323239
Tiempo: 0.0031684
Tiempo: 0.00316581
Tiempo: 0.00316882
Tiempo: 0.00317547
Tiempo: 0.00316792
Tiempo: 0.00317438
Tiempo: 0.00316768
Tiempo: 0.00316512
Tiempo: 0.00315957
Tiempo: 0.00315923
Tiempo: 0.00316652
Tiempo: 0.00316376
Tiempo: 0.00316455
Tiempo: 0.0031637
Tiempo: 0.00328295
Tiempo: 0.0032462
Tiempo: 0.00315738
Tiempo: 0.00315409
Tiempo: 0.0031612
Tiempo: 0.00317136
Tiempo: 0.00320591
Tiempo: 0.00317054
Tiempo: 0.00318309
Tiempo: 0.00316439
Tiempo: 0.00316596
Tiempo: 0.00319545
Tiempo: 0.00317616
Tiempo: 0.00315927
Tiempo: 0.00316537
Tiempo: 0.00315373
Tiempo: 0.00317039
Tiempo: 0.00315133
Tiempo: 0.00316413
Tiempo: 0.00317457
Tiempo: 0.00317687
Tiempo: 0.0031535
Tiempo: 0.00317095
Tiempo: 0.00315856
Tiempo: 0.00318342
Tiempo: 0.00316991
Tiempo: 0.00316324
Tiempo: 0.00316423
Tiempo: 0.00316847
Tiempo: 0.00316198
Tiempo: 0.00316369
Tiempo: 0.00316541
Tiempo: 0.00317064
Tiempo: 0.00315752
Tiempo: 0.00316897
Tiempo: 0.00315581
Tiempo: 0.00316206
Tiempo: 0.00321419
Tiempo: 0.0031491
Tiempo: 0.00316236
Tiempo: 0.00316096
Tiempo: 0.00316322
Tiempo: 0.00315655
Tiempo: 0.00317558
Tiempo: 0.00318049
Tiempo: 0.00316472
Tiempo: 0.00317048
Tiempo: 0.00316411
Tiempo: 0.00317047
Tiempo: 0.00316578
Tiempo: 0.0031756
Tiempo: 0.00315237
Tiempo: 0.00317029
Tiempo: 0.00316414
Tiempo: 0.00317133
Tiempo: 0.00317272
Tiempo: 0.00316648
Tiempo: 0.00317952
Tiempo: 0.00315329
Tiempo: 0.00317657
Tiempo: 0.00314981
Tiempo: 0.00317202
Tiempo: 0.00315497
Tiempo: 0.00320047
Tiempo: 0.00317023
Tiempo: 0.00318649
Tiempo: 0.00318618
Tiempo: 0.003172
Tiempo: 0.00317523
Tiempo: 0.00316911
Tiempo: 0.00317448
Tiempo: 0.00317443
Tiempo: 0.00316796
Tiempo: 0.00316319
Tiempo: 0.00316427
Tiempo: 0.0031868
Tiempo: 0.00316244
Tiempo: 0.00317293
Tiempo: 0.00316021
Tiempo: 0.00316151
Tiempo: 0.0031623
Tiempo: 0.00316583
Tiempo: 0.00316836
Tiempo: 0.00318048
Tiempo: 0.00316665
Tiempo: 0.00316741
Tiempo: 0.00314814
Tiempo: 0.00318042
Tiempo: 0.00315847
Tiempo: 0.0032237
Tiempo: 0.00318168
Tiempo: 0.00317119
Tiempo: 0.00316026
Tiempo: 0.00316893
Tiempo: 0.00315932
Tiempo: 0.0031681
Tiempo: 0.00316584
Tiempo: 0.00316314
Tiempo: 0.0031704
Tiempo: 0.00317301
Tiempo: 0.00318112
Tiempo: 0.00316658
Tiempo: 0.00316464
Tiempo: 0.00317278
Tiempo: 0.00316646
Tiempo: 0.00317368
Tiempo: 0.00316234
Tiempo: 0.00316716
Tiempo: 0.00317286
Tiempo: 0.00316783
Tiempo: 0.00316113
Tiempo: 0.00317259
Tiempo: 0.00317141
Tiempo: 0.00316728
Tiempo: 0.00316018
Tiempo: 0.00319079
Tiempo: 0.00315758
Tiempo: 0.0031674
Tiempo: 0.00316732
Tiempo: 0.00316301
Tiempo: 0.00317062
Tiempo: 0.00318355
Tiempo: 0.00317312
Tiempo: 0.00317936
Tiempo: 0.00317408
Tiempo: 0.0031765
Tiempo: 0.00318839
Tiempo: 0.00317254
Tiempo: 0.00316731
Tiempo: 0.00316892
Tiempo: 0.00318272
Tiempo: 0.00317179
Tiempo: 0.00316476
Tiempo: 0.00316498
Tiempo: 0.00318264
Tiempo: 0.00317923
Tiempo: 0.00317592
Tiempo: 0.00317525
Tiempo: 0.00316714
Tiempo: 0.00317887
Tiempo: 0.00315757
Tiempo: 0.00322893
Tiempo: 0.00318833
Tiempo: 0.00316922
Tiempo: 0.00317046
Tiempo: 0.00317899
Tiempo: 0.00317847
Tiempo: 0.0031891
Tiempo: 0.00317653
Tiempo: 0.00316851
Tiempo: 0.00316718
Tiempo: 0.00316813
Tiempo: 0.00316371
Tiempo: 0.00316076
Tiempo: 0.00325697
Tiempo: 0.00327444
Tiempo: 0.00316582
Tiempo: 0.00317284
Tiempo: 0.0031709
Tiempo: 0.00317474
Tiempo: 0.00316421
Tiempo: 0.0031699
Tiempo: 0.00315605
Tiempo: 0.00316964
Tiempo: 0.00317999
Tiempo: 0.00316252
Tiempo: 0.00317194
Tiempo: 0.00320894
Tiempo: 0.00319935
Tiempo: 0.00317091
Tiempo: 0.00316775
Tiempo: 0.00316322
Tiempo: 0.00316731
Tiempo: 0.00316463
Tiempo: 0.00316159
Tiempo: 0.00316121
Tiempo: 0.00317462
Tiempo: 0.00316102
Tiempo: 0.00318721
Tiempo: 0.00317278
Tiempo: 0.00316255
Tiempo: 0.00318164
Tiempo: 0.0031673
Tiempo: 0.00317058
Tiempo: 0.00316228
Tiempo: 0.00318562
Tiempo: 0.00316124
Tiempo: 0.00316977
Tiempo: 0.00316461
Tiempo: 0.00317753
Tiempo: 0.00316062
Tiempo: 0.00318002
Tiempo: 0.0031624
Tiempo: 0.00323198
Tiempo: 0.00315868
Tiempo: 0.00315188
Tiempo: 0.00316206
Tiempo: 0.00315371
Tiempo: 0.00316508
Tiempo: 0.00315246
Tiempo: 0.00316192
Tiempo: 0.00315178
Tiempo: 0.00317696
Tiempo: 0.00316599
Tiempo: 0.00318838
Tiempo: 0.0031686
Tiempo: 0.0031804
Tiempo: 0.00316629
Tiempo: 0.00317089
Tiempo: 0.00316239
Tiempo: 0.00318312
Tiempo: 0.00317055
Tiempo: 0.00316826
Tiempo: 0.00317647
Tiempo: 0.00317107
Tiempo: 0.00317063
Tiempo: 0.00317512
Tiempo: 0.00316783
Tiempo: 0.00316722
Tiempo: 0.00320712
Tiempo: 0.00318141
Tiempo: 0.00315763
Tiempo: 0.00317446
Tiempo: 0.00316902
Tiempo: 0.00316636
Tiempo: 0.00316776
Tiempo: 0.00317763
Tiempo: 0.00317038
Tiempo: 0.0031791
Tiempo: 0.00319881
Tiempo: 0.00317388
Tiempo: 0.0031798
Tiempo: 0.00317789
Tiempo: 0.00316386
Tiempo: 0.00315299
Tiempo: 0.00316193
Tiempo: 0.00316634
Tiempo: 0.00316434
Tiempo: 0.00316964
Tiempo: 0.00316029
Tiempo: 0.00317315
Tiempo: 0.00316651
Tiempo: 0.00317049
Tiempo: 0.00316977
Tiempo: 0.00317875
Tiempo: 0.00322548
Tiempo: 0.00316542
Tiempo: 0.00317468
Tiempo: 0.00316879
Tiempo: 0.00319085
Tiempo: 0.00317855
Tiempo: 0.00316528
Tiempo: 0.00317248
Tiempo: 0.00318464
Tiempo: 0.00317354
Tiempo: 0.00316858
Tiempo: 0.00316945
Tiempo: 0.00317463
Tiempo: 0.00316177
Tiempo: 0.0031752
Tiempo: 0.00316973
Tiempo: 0.00317242
Tiempo: 0.00317278
Tiempo: 0.003162
Tiempo: 0.00316885
Tiempo: 0.00316906
Tiempo: 0.00317347
Tiempo: 0.00316087
Tiempo: 0.00317363
Tiempo: 0.00316321
Tiempo: 0.00316567
Tiempo: 0.00315242
Tiempo: 0.00317105
Tiempo: 0.00316653
Tiempo: 0.00316265
Tiempo: 0.00316464
Tiempo: 0.00316613
Tiempo: 0.00316724
Tiempo: 0.0031741
Tiempo: 0.00315706
Tiempo: 0.00320489
Tiempo: 0.00317788
Tiempo: 0.00316251
Tiempo: 0.00317943
Tiempo: 0.00317279
Tiempo: 0.00315175
Tiempo: 0.00316901
Tiempo: 0.0031663
Tiempo: 0.00316911
Tiempo: 0.00314987
Tiempo: 0.00317418
Tiempo: 0.00315792
Tiempo: 0.0031709
Tiempo: 0.0031572
Tiempo: 0.00317257
Tiempo: 0.0031582
Tiempo: 0.00317415
Tiempo: 0.00316621
Tiempo: 0.0032314
Tiempo: 0.00318465
Tiempo: 0.00318229
Tiempo: 0.00316633
Tiempo: 0.00317316
Tiempo: 0.00316803
Tiempo: 0.00317951
Tiempo: 0.00316451
Tiempo: 0.00317233
Tiempo: 0.00316944
Tiempo: 0.00326818
Tiempo: 0.00327571
Tiempo: 0.00316719
Tiempo: 0.0031738
Tiempo: 0.00315807
Tiempo: 0.00315267
Tiempo: 0.00315865
Tiempo: 0.00315376
Tiempo: 0.00315499
Tiempo: 0.00315561
Tiempo: 0.00318344
Tiempo: 0.00316132
Tiempo: 0.00316283
Tiempo: 0.00318015
Tiempo: 0.00316502
Tiempo: 0.0031623
Tiempo: 0.00320552
Tiempo: 0.00318225
Tiempo: 0.00316599
Tiempo: 0.00316271
Tiempo: 0.00316689
Tiempo: 0.00317615
Tiempo: 0.00318343
Tiempo: 0.00316443
Tiempo: 0.00316384
Tiempo: 0.00316651
Tiempo: 0.00317011
Tiempo: 0.00315937
Tiempo: 0.00316915
Tiempo: 0.00315903
Tiempo: 0.00316928
Tiempo: 0.00316734
Tiempo: 0.00316556
Tiempo: 0.00317606
Tiempo: 0.00317617
Tiempo: 0.0031609
Tiempo: 0.00316748
Tiempo: 0.00317045
Tiempo: 0.00316392
Tiempo: 0.00316082
Tiempo: 0.003167
Tiempo: 0.00316612
Tiempo: 0.00322787
Tiempo: 0.00317657
Tiempo: 0.00316482
Tiempo: 0.00315695
Tiempo: 0.00316481
Tiempo: 0.00316386
Tiempo: 0.00316206
Tiempo: 0.00315693
Tiempo: 0.00316396
Tiempo: 0.00315982
Tiempo: 0.00316718
Tiempo: 0.00316641
Tiempo: 0.00316882
Tiempo: 0.00316163
Tiempo: 0.00318505
Tiempo: 0.00316758
Tiempo: 0.00316185
Tiempo: 0.00317425
Tiempo: 0.0031655
Tiempo: 0.00317008
Tiempo: 0.00317734
Tiempo: 0.00317272
Tiempo: 0.00317861
Tiempo: 0.00316424
Tiempo: 0.00317051
Tiempo: 0.00315984
Tiempo: 0.0032176
Tiempo: 0.0031811
Tiempo: 0.00316973
Tiempo: 0.00317154
Tiempo: 0.00317038
Tiempo: 0.00317038
Tiempo: 0.00317359
Tiempo: 0.00316714
Tiempo: 0.00316622
Tiempo: 0.00317627
Tiempo: 0.00316962
Tiempo: 0.00317432
Tiempo: 0.00316879
Tiempo: 0.00317286
