500 ciudades aleatorias
Presupuesto Alto
Tiempo: 0.000102702
Tiempo: 0.00010242
Tiempo: 0.000103553
Tiempo: 0.000102379
Tiempo: 0.000102868
Tiempo: 0.000102607
Tiempo: 0.000102675
Tiempo: 0.000102629
Tiempo: 0.000102747
Tiempo: 0.000103006
Tiempo: 0.000102559
Tiempo: 0.000102949
Tiempo: 0.000102631
Tiempo: 0.000102946
Tiempo: 0.000102822
Tiempo: 0.000102871
Tiempo: 0.000102772
Tiempo: 0.000102637
Tiempo: 0.000102891
Tiempo: 0.00011729
Tiempo: 0.00010291
Tiempo: 0.00010269
Tiempo: 0.000102413
Tiempo: 0.00010302
Tiempo: 0.000102341
Tiempo: 0.000102636
Tiempo: 0.000102987
Tiempo: 0.000102835
Tiempo: 0.00010286
Tiempo: 0.000102717
Tiempo: 0.000102483
Tiempo: 0.000102349
Tiempo: 0.00010259
Tiempo: 0.000102661
Tiempo: 0.00010297
Tiempo: 0.000102926
Tiempo: 0.000102484
Tiempo: 0.000102868
Tiempo: 0.000102084
Tiempo: 0.000102863
Tiempo: 0.000102634
Tiempo: 0.000103022
Tiempo: 0.000102471
Tiempo: 0.000102842
Tiempo: 0.00010263
Tiempo: 0.000102479
Tiempo: 0.000102645
Tiempo: 0.000102427
Tiempo: 0.000102824
Tiempo: 0.000102846
Tiempo: 0.000102908
Tiempo: 0.000102888
Tiempo: 0.000102887
Tiempo: 0.000102627
Tiempo: 0.000103268
Tiempo: 0.00011597
Tiempo: 0.00010378
Tiempo: 0.000109899
Tiempo: 0.000102999
Tiempo: 0.00010278
Tiempo: 0.000102518
Tiempo: 0.000102619
Tiempo: 0.00010298
Tiempo: 0.000114047
Tiempo: 0.000102678
Tiempo: 0.000102594
Tiempo: 0.000102727
Tiempo: 0.000102828
Tiempo: 0.000102655
Tiempo: 0.000102514
Tiempo: 0.000102851
Tiempo: 0.000102993
Tiempo: 0.000102733
Tiempo: 0.00010274
Tiempo: 0.000129654
Tiempo: 0.000114262
Tiempo: 0.000143755
Tiempo: 0.000137247
Tiempo: 0.000135138
Tiempo: 0.000119165
Tiempo: 0.000114981
Tiempo: 0.000103366
Tiempo: 0.000103183
Tiempo: 0.000103227
Tiempo: 0.000102975
Tiempo: 0.000103055
Tiempo: 0.00010224
Tiempo: 0.000102856
Tiempo: 0.000102789
Tiempo: 0.000102348
Tiempo: 0.000102917
Tiempo: 0.000102855
Tiempo: 0.00010243
Tiempo: 0.000102603
Tiempo: 0.000102584
Tiempo: 0.000102642
Tiempo: 0.000102444
Tiempo: 0.000102428
Tiempo: 0.000102718
Tiempo: 0.000103191
Tiempo: 0.000102019
Tiempo: 0.00010297
Tiempo: 0.000124058
Tiempo: 0.000102829
Tiempo: 0.000102711
Tiempo: 0.000102434
Tiempo: 0.000102784
Tiempo: 0.000102444
Tiempo: 0.000102665
Tiempo: 0.000102638
Tiempo: 0.000102361
Tiempo: 0.000102606
Tiempo: 0.000102808
Tiempo: 0.000102489
Tiempo: 0.000103117
Tiempo: 0.000102507
Tiempo: 0.000102457
Tiempo: 0.000102554
Tiempo: 0.0001028
Tiempo: 0.000102768
Tiempo: 0.000102649
Tiempo: 0.000102525
Tiempo: 0.000102639
Tiempo: 0.000102453
Tiempo: 0.000102834
Tiempo: 0.000106383
Tiempo: 0.000103499
Tiempo: 0.000102787
Tiempo: 0.000102584
Tiempo: 0.000102456
Tiempo: 0.000113529
Tiempo: 0.00010294
Tiempo: 0.000102709
Tiempo: 0.000102229
Tiempo: 0.000102818
Tiempo: 0.000102875
Tiempo: 0.000102431
Tiempo: 0.000102766
Tiempo: 0.000102493
Tiempo: 0.000102879
Tiempo: 0.000102776
Tiempo: 0.000102462
Tiempo: 0.000102327
Tiempo: 0.000102602
Tiempo: 0.000103023
Tiempo: 0.000103005
Tiempo: 0.000102555
Tiempo: 0.000102548
Tiempo: 0.000102787
Tiempo: 0.000102983
Tiempo: 0.000102393
Tiempo: 0.000102762
Tiempo: 0.000102554
Tiempo: 0.000102405
Tiempo: 0.000102513
Tiempo: 0.000102403
Tiempo: 0.00010256
Tiempo: 0.000102916
Tiempo: 0.000116725
Tiempo: 0.000103088
Tiempo: 0.000103142
Tiempo: 0.000102765
Tiempo: 0.000102939
Tiempo: 0.000102924
Tiempo: 0.00010293
Tiempo: 0.000102631
Tiempo: 0.000102366
Tiempo: 0.000102916
Tiempo: 0.000102385
Tiempo: 0.000102428
Tiempo: 0.000102726
Tiempo: 0.0001032
Tiempo: 0.000102513
Tiempo: 0.000102585
Tiempo: 0.000102775
Tiempo: 0.000102571
Tiempo: 0.000102812
Tiempo: 0.000102812
Tiempo: 0.000112575
Tiempo: 0.000102664
Tiempo: 0.000102748
Tiempo: 0.000103128
Tiempo: 0.000103001
Tiempo: 0.000102573
Tiempo: 0.000102657
Tiempo: 0.000102375
Tiempo: 0.0001028
Tiempo: 0.000103286
Tiempo: 0.000103254
Tiempo: 0.000102734
Tiempo: 0.000102611
Tiempo: 0.000106268
Tiempo: 0.000102917
Tiempo: 0.000103112
Tiempo: 0.000102757
Tiempo: 0.000102769
Tiempo: 0.00010304
Tiempo: 0.000115671
Tiempo: 0.000102444
Tiempo: 0.000103028
Tiempo: 0.000102652
Tiempo: 0.000102786
Tiempo: 0.000103144
Tiempo: 0.000102685
Tiempo: 0.00010265
Tiempo: 0.000103028
Tiempo: 0.000102822
Tiempo: 0.000102935
Tiempo: 0.000102774
Tiempo: 0.0001022
Tiempo: 0.000102881
Tiempo: 0.000102659
Tiempo: 0.000102855
Tiempo: 0.000102713
Tiempo: 0.000102918
Tiempo: 0.000112881
Tiempo: 0.000102813
Tiempo: 0.000103568
Tiempo: 0.000102459
Tiempo: 0.000102555
Tiempo: 0.000102482
Tiempo: 0.000102858
Tiempo: 0.000102388
Tiempo: 0.000102605
Tiempo: 0.000102697
Tiempo: 0.000102908
Tiempo: 0.000102984
Tiempo: 0.000102291
Tiempo: 0.000102417
Tiempo: 0.000102674
Tiempo: 0.000102425
Tiempo: 0.000102638
Tiempo: 0.000102862
Tiempo: 0.000102482
Tiempo: 0.000102616
Tiempo: 0.000102835
Tiempo: 0.000102387
Tiempo: 0.000103124
Tiempo: 0.000102628
Tiempo: 0.000102606
Tiempo: 0.000102416
Tiempo: 0.000102779
Tiempo: 0.000102684
Tiempo: 0.000116293
Tiempo: 0.000103524
Tiempo: 0.000102524
Tiempo: 0.00010285
Tiempo: 0.000103071
Tiempo: 0.000102557
Tiempo: 0.000103287
Tiempo: 0.000102837
Tiempo: 0.000102751
Tiempo: 0.000102663
Tiempo: 0.000103306
Tiempo: 0.000102986
Tiempo: 0.000103109
Tiempo: 0.000103082
Tiempo: 0.000102803
Tiempo: 0.000103098
Tiempo: 0.000102654
Tiempo: 0.000102889
Tiempo: 0.000102824
Tiempo: 0.00010258
Tiempo: 0.000102635
Tiempo: 0.000102585
Tiempo: 0.000102402
Tiempo: 0.00010265
Tiempo: 0.000102659
Tiempo: 0.000102583
Tiempo: 0.000115972
Tiempo: 0.000102567
Tiempo: 0.000102661
Tiempo: 0.000103087
Tiempo: 0.00010311
Tiempo: 0.000102969
Tiempo: 0.000102932
Tiempo: 0.000102372
Tiempo: 0.000102358
Tiempo: 0.00010287
Tiempo: 0.000102679
Tiempo: 0.00010275
Tiempo: 0.000103212
Tiempo: 0.000102886
Tiempo: 0.000102715
Tiempo: 0.000102702
Tiempo: 0.000102867
Tiempo: 0.000102555
Tiempo: 0.000102824
Tiempo: 0.000102657
Tiempo: 0.000103002
Tiempo: 0.000102279
Tiempo: 0.000102662
Tiempo: 0.000102717
Tiempo: 0.000102311
Tiempo: 0.000102963
Tiempo: 0.000103552
Tiempo: 0.00010274
Tiempo: 0.000102744
Tiempo: 0.000102328
Tiempo: 0.00010234
Tiempo: 0.000107365
Tiempo: 0.000102833
Tiempo: 0.000103287
Tiempo: 0.000102961
Tiempo: 0.000103302
Tiempo: 0.000102855
Tiempo: 0.000102759
Tiempo: 0.000103084
Tiempo: 0.000102874
Tiempo: 0.000102774
Tiempo: 0.000102631
Tiempo: 0.000102744
Tiempo: 0.000102734
Tiempo: 0.000102694
Tiempo: 0.000103464
Tiempo: 0.000102776
Tiempo: 0.00010238
Tiempo: 0.000102838
Tiempo: 0.000102618
Tiempo: 0.000102978
Tiempo: 0.000102552
Tiempo: 0.000102756
Tiempo: 0.000102362
Tiempo: 0.000103166
Tiempo: 0.000102722
Tiempo: 0.000102284
Tiempo: 0.000102902
Tiempo: 0.000102797
Tiempo: 0.000110385
Tiempo: 0.000102849
Tiempo: 0.000102886
Tiempo: 0.000102724
Tiempo: 0.000102286
Tiempo: 0.000102926
Tiempo: 0.000102853
Tiempo: 0.000103269
Tiempo: 0.000103224
Tiempo: 0.00010258
Tiempo: 0.000102724
Tiempo: 0.000102894
Tiempo: 0.000102055
Tiempo: 0.000116462
Tiempo: 0.000103166
Tiempo: 0.000102689
Tiempo: 0.000102546
Tiempo: 0.000102767
Tiempo: 0.000102787
Tiempo: 0.00010281
Tiempo: 0.000102622
Tiempo: 0.000102818
Tiempo: 0.000102876
Tiempo: 0.000102899
Tiempo: 0.000102616
Tiempo: 0.000103318
Tiempo: 0.000102633
Tiempo: 0.000102862
Tiempo: 0.000102823
Tiempo: 0.000103326
Tiempo: 0.000103313
Tiempo: 0.000103087
Tiempo: 0.000102833
Tiempo: 0.00010275
Tiempo: 0.000102339
Tiempo: 0.00010332
Tiempo: 0.000102318
Tiempo: 0.000102499
Tiempo: 0.000102846
Tiempo: 0.000103194
Tiempo: 0.000102682
Tiempo: 0.00010348
Tiempo: 0.000102429
Tiempo: 0.000102576
Tiempo: 0.000102179
Tiempo: 0.000102556
Tiempo: 0.000102892
Tiempo: 0.000102693
Tiempo: 0.000102417
Tiempo: 0.000103139
Tiempo: 0.00010284
Tiempo: 0.000102902
Tiempo: 0.000102519
Tiempo: 0.000102288
Tiempo: 0.000102422
Tiempo: 0.000102719
Tiempo: 0.00010291
Tiempo: 0.000107254
Tiempo: 0.000102482
Tiempo: 0.000102886
Tiempo: 0.000103241
Tiempo: 0.000102676
Tiempo: 0.000102638
Tiempo: 0.000102475
Tiempo: 0.000102797
Tiempo: 0.000102928
Tiempo: 0.000103303
Tiempo: 0.000102408
Tiempo: 0.000102287
Tiempo: 0.000102231
Tiempo: 0.000102753
Tiempo: 0.000102533
Tiempo: 0.000102693
Tiempo: 0.00010278
Tiempo: 0.000102796
Tiempo: 0.00010251
Tiempo: 0.000102777
Tiempo: 0.000102272
Tiempo: 0.000102704
Tiempo: 0.000102676
Tiempo: 0.000102613
Tiempo: 0.00010319
Tiempo: 0.000102868
Tiempo: 0.000102571
Tiempo: 0.000102465
Tiempo: 0.000116025
Tiempo: 0.000102984
Tiempo: 0.00010279
Tiempo: 0.000102803
Tiempo: 0.000102955
Tiempo: 0.000102861
Tiempo: 0.000102866
Tiempo: 0.000102441
Tiempo: 0.000103192
Tiempo: 0.000102948
Tiempo: 0.00010294
Tiempo: 0.000102702
Tiempo: 0.000102851
Tiempo: 0.00010288
Tiempo: 0.000102786
Tiempo: 0.000102845
Tiempo: 0.000102767
Tiempo: 0.000102471
Tiempo: 0.000102776
Tiempo: 0.000102852
Tiempo: 0.000102385
Tiempo: 0.000102536
Tiempo: 0.000103719
Tiempo: 0.000102557
Tiempo: 0.000102561
Tiempo: 0.000102617
Tiempo: 0.000102562
Tiempo: 0.000102805
Tiempo: 0.000102868
Tiempo: 0.000111792
Tiempo: 0.000103037
Tiempo: 0.000102745
Tiempo: 0.000102386
Tiempo: 0.000102884
Tiempo: 0.000102899
Tiempo: 0.000102486
Tiempo: 0.000102796
Tiempo: 0.000103127
Tiempo: 0.000102933
Tiempo: 0.000102544
Tiempo: 0.000102759
Tiempo: 0.000102764
Tiempo: 0.00010286
Tiempo: 0.000102588
Tiempo: 0.000102887
Tiempo: 0.000102409
Tiempo: 0.000102583
Tiempo: 0.00010273
Tiempo: 0.000102457
Tiempo: 0.000103039
Tiempo: 0.00010271
Tiempo: 0.00010274
Tiempo: 0.000102737
Tiempo: 0.000102737
Tiempo: 0.000102557
Tiempo: 0.000102618
Tiempo: 0.000102702
Tiempo: 0.000102687
Tiempo: 0.000103248
Tiempo: 0.0001023
Tiempo: 0.000102614
Tiempo: 0.000102459
Tiempo: 0.000103024
Tiempo: 0.000109267
Tiempo: 0.000102991
Tiempo: 0.00010275
Tiempo: 0.000103249
Tiempo: 0.000102971
