Con poda
Tablero de 6x6 con 0 caballos preubicados
Tiempo: 4.07674
Tiempo: 4.06589
Tiempo: 4.06549
Tiempo: 4.06587
Tiempo: 4.06463
Tiempo: 4.06445
Tiempo: 4.06694
Tiempo: 4.06588
Tiempo: 4.06546
Tiempo: 4.06523
Tiempo: 4.06552
Tiempo: 4.06691
Tiempo: 4.06583
Tiempo: 4.06514
Tiempo: 4.06452
Tiempo: 4.06492
Tiempo: 4.06435
Tiempo: 4.06444
Tiempo: 4.06556
Tiempo: 4.06462
Tiempo: 4.06403
Tiempo: 4.06551
Tiempo: 4.06492
Tiempo: 4.06515
Tiempo: 4.06559
Tiempo: 4.06449
Tiempo: 4.064
Tiempo: 4.06571
Tiempo: 4.06522
Tiempo: 4.06476
Tiempo: 4.06446
Tiempo: 4.06438
Tiempo: 4.0646
Tiempo: 4.06596
Tiempo: 4.06378
Tiempo: 4.06399
Tiempo: 4.06467
Tiempo: 4.06522
Tiempo: 4.06385
Tiempo: 4.0652
Tiempo: 4.06574
Tiempo: 4.06486
Tiempo: 4.06467
Tiempo: 4.06519
Tiempo: 4.06397
Tiempo: 4.06356
Tiempo: 4.06367
Tiempo: 4.06504
Tiempo: 4.06349
Tiempo: 4.06461
Tiempo: 4.06338
Tiempo: 4.0631
Tiempo: 4.06424
Tiempo: 4.06294
Tiempo: 4.06417
Tiempo: 4.06405
Tiempo: 4.06489
Tiempo: 4.06384
Tiempo: 4.06628
Tiempo: 4.06431
Tiempo: 4.06364
Tiempo: 4.0646
Tiempo: 4.06517
Tiempo: 4.06418
Tiempo: 4.06488
Tiempo: 4.06472
Tiempo: 4.06385
Tiempo: 4.06543
Tiempo: 4.06507
Tiempo: 4.06468
Tiempo: 4.06636
Tiempo: 4.06517
Tiempo: 4.06529
Tiempo: 4.06932
Tiempo: 4.06864
Tiempo: 4.0694
Tiempo: 4.06978
Tiempo: 4.06953
Tiempo: 4.06951
Tiempo: 4.06868
Tiempo: 4.06812
Tiempo: 4.06915
Tiempo: 4.06813
Tiempo: 4.06298
Tiempo: 4.06428
Tiempo: 4.06349
Tiempo: 4.06545
Tiempo: 4.06591
Tiempo: 4.069
Tiempo: 4.06905
Tiempo: 4.06863
Tiempo: 4.06936
Tiempo: 4.07045
Tiempo: 4.06974
Tiempo: 4.06854
Tiempo: 4.06968
Tiempo: 4.06954
Tiempo: 4.06881
Tiempo: 4.0728
Tiempo: 4.08929
Tiempo: 4.08022
Tiempo: 4.06922
Tiempo: 4.0696
Tiempo: 4.06868
Tiempo: 4.07041
Tiempo: 4.06964
Tiempo: 4.06893
Tiempo: 4.07135
Tiempo: 4.07019
Tiempo: 4.06956
Tiempo: 4.06913
Tiempo: 4.07009
Tiempo: 4.07054
Tiempo: 4.06925
Tiempo: 4.0688
Tiempo: 4.06998
Tiempo: 4.06982
Tiempo: 4.07
Tiempo: 4.07029
Tiempo: 4.06976
Tiempo: 4.07028
Tiempo: 4.07026
Tiempo: 4.06916
Tiempo: 4.0697
Tiempo: 4.06971
Tiempo: 4.06918
Tiempo: 4.06866
Tiempo: 4.07057
Tiempo: 4.08309
Tiempo: 4.08897
Tiempo: 4.07155
Tiempo: 4.0701
Tiempo: 4.06906
Tiempo: 4.07011
Tiempo: 4.06928
Tiempo: 4.06945
Tiempo: 4.06923
Tiempo: 4.06999
Tiempo: 4.06962
Tiempo: 4.06967
Tiempo: 4.0694
Tiempo: 4.06988
Tiempo: 4.06878
Tiempo: 4.06985
Tiempo: 4.06946
Tiempo: 4.06964
Tiempo: 4.0698
Tiempo: 4.06901
Tiempo: 4.07027
Tiempo: 4.0702
Tiempo: 4.06897
Tiempo: 4.07077
Tiempo: 4.06914
Tiempo: 4.0683
Tiempo: 4.06946
Tiempo: 4.0704
Tiempo: 4.06848
Tiempo: 4.07529
Tiempo: 4.08813
Tiempo: 4.07863
Tiempo: 4.07046
Tiempo: 4.06936
Tiempo: 4.069
Tiempo: 4.06817
Tiempo: 4.06887
Tiempo: 4.06973
Tiempo: 4.06912
Tiempo: 4.06842
Tiempo: 4.07012
Tiempo: 4.06932
Tiempo: 4.06936
Tiempo: 4.06855
Tiempo: 4.06782
Tiempo: 4.06895
Tiempo: 4.06928
