Con poda
Tablero de 5x5 con 0 caballos preubicados
Tiempo: 0.013335
Tiempo: 0.00650774
Tiempo: 0.00650442
Tiempo: 0.00662621
Tiempo: 0.00646038
Tiempo: 0.00647691
Tiempo: 0.00653125
Tiempo: 0.00647713
Tiempo: 0.00651529
Tiempo: 0.00645772
Tiempo: 0.00666528
Tiempo: 0.00645265
Tiempo: 0.00646017
Tiempo: 0.00645036
Tiempo: 0.00645165
Tiempo: 0.0064553
Tiempo: 0.00645028
Tiempo: 0.00645521
Tiempo: 0.00644915
Tiempo: 0.00645497
Tiempo: 0.00646788
Tiempo: 0.00644727
Tiempo: 0.00645444
Tiempo: 0.00644746
Tiempo: 0.0065008
Tiempo: 0.00645515
Tiempo: 0.00645587
Tiempo: 0.00645476
Tiempo: 0.00645428
Tiempo: 0.0064474
Tiempo: 0.00645647
Tiempo: 0.00644749
Tiempo: 0.00645388
Tiempo: 0.00645262
Tiempo: 0.00644826
Tiempo: 0.00645271
Tiempo: 0.00645136
Tiempo: 0.00644995
Tiempo: 0.00645026
Tiempo: 0.00644954
Tiempo: 0.00646176
Tiempo: 0.00646006
Tiempo: 0.00645333
Tiempo: 0.00647658
Tiempo: 0.00645578
Tiempo: 0.00645501
Tiempo: 0.00645398
Tiempo: 0.00644746
Tiempo: 0.00645342
Tiempo: 0.00645012
Tiempo: 0.00645678
Tiempo: 0.00644999
Tiempo: 0.00645113
Tiempo: 0.00644996
Tiempo: 0.00645403
Tiempo: 0.00644733
Tiempo: 0.00650231
Tiempo: 0.00646364
Tiempo: 0.00646159
Tiempo: 0.00645531
Tiempo: 0.00645029
Tiempo: 0.00645258
Tiempo: 0.00645225
Tiempo: 0.00645175
Tiempo: 0.00645329
Tiempo: 0.00645193
Tiempo: 0.00645302
Tiempo: 0.00645322
Tiempo: 0.00645014
Tiempo: 0.00645266
Tiempo: 0.00645267
Tiempo: 0.00645497
Tiempo: 0.00650641
Tiempo: 0.00650415
Tiempo: 0.00645828
Tiempo: 0.00645264
Tiempo: 0.00645116
Tiempo: 0.00645248
Tiempo: 0.00645325
Tiempo: 0.00648448
Tiempo: 0.00646769
Tiempo: 0.00644951
Tiempo: 0.00645618
Tiempo: 0.00645011
Tiempo: 0.00645693
Tiempo: 0.00645544
Tiempo: 0.00645028
Tiempo: 0.006455
Tiempo: 0.00656121
Tiempo: 0.00649265
Tiempo: 0.00645575
Tiempo: 0.0065905
Tiempo: 0.0064651
Tiempo: 0.00645549
Tiempo: 0.00644816
Tiempo: 0.00645356
Tiempo: 0.00645365
Tiempo: 0.00644719
Tiempo: 0.00645337
Tiempo: 0.00644758
Tiempo: 0.00645381
Tiempo: 0.00645179
Tiempo: 0.00645075
Tiempo: 0.00645187
Tiempo: 0.00645083
Tiempo: 0.00653921
Tiempo: 0.00646379
Tiempo: 0.00644989
Tiempo: 0.00645443
Tiempo: 0.00645259
Tiempo: 0.00644728
Tiempo: 0.00645222
Tiempo: 0.00644726
Tiempo: 0.00649648
Tiempo: 0.00645006
Tiempo: 0.00644979
Tiempo: 0.00644994
Tiempo: 0.00644975
Tiempo: 0.006451
Tiempo: 0.0064553
Tiempo: 0.00644834
Tiempo: 0.00648834
Tiempo: 0.00645796
Tiempo: 0.00645452
Tiempo: 0.00645813
Tiempo: 0.00644908
Tiempo: 0.00645338
Tiempo: 0.00645756
Tiempo: 0.00645275
Tiempo: 0.00645184
Tiempo: 0.00645226
Tiempo: 0.00645124
Tiempo: 0.00646828
Tiempo: 0.00644902
Tiempo: 0.00645437
Tiempo: 0.00645489
Tiempo: 0.00645038
Tiempo: 0.00650254
Tiempo: 0.00645181
Tiempo: 0.0064597
Tiempo: 0.00645232
Tiempo: 0.00644985
Tiempo: 0.00645024
Tiempo: 0.0064519
Tiempo: 0.00645121
Tiempo: 0.00645272
Tiempo: 0.00645012
Tiempo: 0.00645394
Tiempo: 0.00645496
Tiempo: 0.00644968
Tiempo: 0.0064558
Tiempo: 0.00644948
Tiempo: 0.00645555
Tiempo: 0.00647004
Tiempo: 0.00649246
Tiempo: 0.00645466
Tiempo: 0.00645324
Tiempo: 0.00645035
Tiempo: 0.00645657
Tiempo: 0.00644939
Tiempo: 0.00645581
Tiempo: 0.00648298
Tiempo: 0.00644858
Tiempo: 0.00645497
Tiempo: 0.00645044
Tiempo: 0.00646098
Tiempo: 0.00645103
Tiempo: 0.00645211
Tiempo: 0.00645137
Tiempo: 0.00645051
Tiempo: 0.00655552
Tiempo: 0.00645647
Tiempo: 0.00645203
Tiempo: 0.00645462
Tiempo: 0.00645514
Tiempo: 0.00644745
Tiempo: 0.0064536
Tiempo: 0.00644743
Tiempo: 0.00645317
Tiempo: 0.00645035
Tiempo: 0.00645286
Tiempo: 0.00645083
Tiempo: 0.00645171
Tiempo: 0.00647214
Tiempo: 0.00662345
Tiempo: 0.00645089
Tiempo: 0.00650892
Tiempo: 0.00647925
Tiempo: 0.00645473
Tiempo: 0.00645615
Tiempo: 0.00644912
Tiempo: 0.0064553
Tiempo: 0.00645197
Tiempo: 0.00645277
Tiempo: 0.00645208
Tiempo: 0.00645631
Tiempo: 0.0064473
Tiempo: 0.00651177
Tiempo: 0.00645449
Tiempo: 0.00645633
Tiempo: 0.00645482
Tiempo: 0.00644829
Tiempo: 0.00647519
Tiempo: 0.00646367
Tiempo: 0.00646667
Tiempo: 0.00645093
Tiempo: 0.00645147
Tiempo: 0.00645259
Tiempo: 0.00645483
Tiempo: 0.00644816
Tiempo: 0.00647453
Tiempo: 0.00644758
Tiempo: 0.00645314
Tiempo: 0.00645262
Tiempo: 0.0064495
Tiempo: 0.00645676
Tiempo: 0.00644713
Tiempo: 0.0064522
Tiempo: 0.00646312
Tiempo: 0.00645281
Tiempo: 0.00645469
Tiempo: 0.0064544
Tiempo: 0.0064469
Tiempo: 0.00645551
Tiempo: 0.00645758
Tiempo: 0.0064521
Tiempo: 0.00645441
Tiempo: 0.00644793
Tiempo: 0.00645287
Tiempo: 0.00644678
Tiempo: 0.0064527
Tiempo: 0.0064494
Tiempo: 0.00644971
Tiempo: 0.00645277
Tiempo: 0.00647043
Tiempo: 0.00645089
Tiempo: 0.00645582
Tiempo: 0.00645318
Tiempo: 0.00645525
Tiempo: 0.00645315
Tiempo: 0.00644686
Tiempo: 0.00645394
Tiempo: 0.00645555
Tiempo: 0.00645639
Tiempo: 0.00645204
Tiempo: 0.00645481
Tiempo: 0.00645403
Tiempo: 0.00645746
Tiempo: 0.00644934
Tiempo: 0.00645515
Tiempo: 0.0064899
Tiempo: 0.0064667
Tiempo: 0.00645688
Tiempo: 0.00645436
Tiempo: 0.00645506
Tiempo: 0.0064494
Tiempo: 0.0064546
Tiempo: 0.00647475
Tiempo: 0.00649231
Tiempo: 0.00645482
Tiempo: 0.00645494
Tiempo: 0.00644974
Tiempo: 0.00645495
Tiempo: 0.00644968
Tiempo: 0.00645537
Tiempo: 0.00645512
Tiempo: 0.00644915
Tiempo: 0.00647794
Tiempo: 0.00647417
Tiempo: 0.00645862
Tiempo: 0.00645459
Tiempo: 0.00645439
Tiempo: 0.00645442
Tiempo: 0.00645738
Tiempo: 0.00649594
Tiempo: 0.00645793
Tiempo: 0.00645179
Tiempo: 0.00661929
Tiempo: 0.00645818
Tiempo: 0.00644794
Tiempo: 0.00647009
Tiempo: 0.00645131
Tiempo: 0.0064536
Tiempo: 0.00646215
Tiempo: 0.00647679
Tiempo: 0.00645667
Tiempo: 0.006453
Tiempo: 0.00644676
Tiempo: 0.00645265
Tiempo: 0.00644718
Tiempo: 0.00645334
Tiempo: 0.00645204
Tiempo: 0.00644696
Tiempo: 0.00645225
Tiempo: 0.00644982
Tiempo: 0.00645045
Tiempo: 0.00645251
Tiempo: 0.00645047
Tiempo: 0.00647358
Tiempo: 0.00646785
Tiempo: 0.00645195
Tiempo: 0.00647416
Tiempo: 0.00645034
Tiempo: 0.00645626
Tiempo: 0.00645445
Tiempo: 0.00645136
Tiempo: 0.00649857
Tiempo: 0.00645394
Tiempo: 0.00645155
Tiempo: 0.00645305
Tiempo: 0.00644976
Tiempo: 0.00647377
Tiempo: 0.00645558
Tiempo: 0.00647578
Tiempo: 0.00645652
Tiempo: 0.00648698
Tiempo: 0.00648021
Tiempo: 0.00645567
Tiempo: 0.00646631
Tiempo: 0.00646339
Tiempo: 0.00645476
Tiempo: 0.00645456
Tiempo: 0.00645598
Tiempo: 0.00645467
Tiempo: 0.0064548
Tiempo: 0.00645486
Tiempo: 0.00646412
Tiempo: 0.00645722
Tiempo: 0.0064577
Tiempo: 0.00644973
