Con poda
Tablero de 6x6 con 2 caballos preubicados
Tiempo: 0.974033
Tiempo: 0.966943
Tiempo: 0.966286
Tiempo: 0.966537
Tiempo: 0.96626
Tiempo: 0.966259
Tiempo: 0.966325
Tiempo: 0.966115
Tiempo: 0.966428
Tiempo: 0.966327
Tiempo: 0.966351
Tiempo: 0.966318
Tiempo: 0.96627
Tiempo: 0.966481
Tiempo: 0.96619
Tiempo: 0.966338
Tiempo: 0.966268
Tiempo: 0.966321
Tiempo: 0.966026
Tiempo: 0.966076
Tiempo: 0.966081
Tiempo: 0.966047
Tiempo: 0.965958
Tiempo: 0.966128
Tiempo: 0.96592
Tiempo: 0.966069
Tiempo: 0.966168
Tiempo: 0.965879
Tiempo: 0.966135
Tiempo: 0.966291
Tiempo: 0.96623
Tiempo: 0.966343
Tiempo: 0.966329
Tiempo: 0.966483
Tiempo: 0.966329
Tiempo: 0.966325
Tiempo: 0.96609
Tiempo: 0.965926
Tiempo: 0.966121
Tiempo: 0.966386
Tiempo: 0.966302
Tiempo: 0.966169
Tiempo: 0.966402
Tiempo: 0.966371
Tiempo: 0.966363
Tiempo: 0.966613
Tiempo: 0.966511
Tiempo: 0.96609
Tiempo: 0.966234
Tiempo: 0.966152
Tiempo: 0.966059
Tiempo: 0.966642
Tiempo: 0.966099
Tiempo: 0.96598
Tiempo: 0.966583
Tiempo: 0.966195
Tiempo: 0.96604
Tiempo: 0.966079
Tiempo: 0.966179
Tiempo: 0.965976
Tiempo: 0.965988
Tiempo: 0.966071
Tiempo: 0.966183
Tiempo: 0.966122
Tiempo: 0.966077
Tiempo: 0.966066
Tiempo: 0.966117
Tiempo: 0.965992
Tiempo: 0.96585
Tiempo: 0.965886
Tiempo: 0.965832
Tiempo: 0.965996
Tiempo: 0.965987
Tiempo: 0.965954
Tiempo: 0.965945
Tiempo: 0.965955
Tiempo: 0.965958
Tiempo: 0.965978
Tiempo: 0.966028
Tiempo: 0.966014
Tiempo: 0.9659
Tiempo: 0.965923
Tiempo: 0.966052
Tiempo: 0.966117
Tiempo: 0.96613
Tiempo: 0.965918
Tiempo: 0.965868
Tiempo: 0.966123
Tiempo: 0.96592
Tiempo: 0.966145
Tiempo: 0.965973
