Con poda
Tablero de 5x5 con 2 caballos preubicados
Tiempo: 0.005025
Tiempo: 0.00256343
Tiempo: 0.00195341
Tiempo: 0.00193195
Tiempo: 0.00182628
Tiempo: 0.00186952
Tiempo: 0.00182584
Tiempo: 0.00185727
Tiempo: 0.00182591
Tiempo: 0.00185196
Tiempo: 0.00183738
Tiempo: 0.00185976
Tiempo: 0.00187546
Tiempo: 0.00191322
Tiempo: 0.00183094
Tiempo: 0.00182575
Tiempo: 0.0018556
Tiempo: 0.00182552
Tiempo: 0.00185714
Tiempo: 0.00182857
Tiempo: 0.00187666
Tiempo: 0.00182596
Tiempo: 0.00184923
Tiempo: 0.00182798
Tiempo: 0.00183245
Tiempo: 0.00183764
Tiempo: 0.00183205
Tiempo: 0.00182573
Tiempo: 0.00190632
Tiempo: 0.00195635
Tiempo: 0.00182565
Tiempo: 0.00182914
Tiempo: 0.00182564
Tiempo: 0.00183233
Tiempo: 0.00182574
Tiempo: 0.0018295
Tiempo: 0.00182559
Tiempo: 0.00182878
Tiempo: 0.00182564
Tiempo: 0.00183793
Tiempo: 0.00182591
Tiempo: 0.00182552
Tiempo: 0.00182942
Tiempo: 0.00182542
Tiempo: 0.00183169
Tiempo: 0.0018257
Tiempo: 0.00183218
Tiempo: 0.00182569
Tiempo: 0.00182921
Tiempo: 0.00182561
Tiempo: 0.00182915
Tiempo: 0.00182913
Tiempo: 0.00182532
Tiempo: 0.00183205
Tiempo: 0.00182538
Tiempo: 0.00182904
Tiempo: 0.00182534
Tiempo: 0.00182901
Tiempo: 0.00182559
Tiempo: 0.00183169
Tiempo: 0.00183779
Tiempo: 0.00182949
Tiempo: 0.00182563
Tiempo: 0.00182893
Tiempo: 0.00182557
Tiempo: 0.00183698
Tiempo: 0.00183193
Tiempo: 0.00182568
Tiempo: 0.00182925
Tiempo: 0.0018256
Tiempo: 0.00182898
Tiempo: 0.00182562
Tiempo: 0.00184345
Tiempo: 0.00182572
Tiempo: 0.00182933
Tiempo: 0.00182558
Tiempo: 0.00182813
Tiempo: 0.00182913
Tiempo: 0.00182558
Tiempo: 0.00183534
Tiempo: 0.00182846
Tiempo: 0.00182917
Tiempo: 0.00182531
Tiempo: 0.00182907
Tiempo: 0.00182536
Tiempo: 0.00183165
Tiempo: 0.00182578
Tiempo: 0.00182922
Tiempo: 0.00182561
Tiempo: 0.00182555
Tiempo: 0.00182902
Tiempo: 0.00182558
Tiempo: 0.00183166
Tiempo: 0.00182565
Tiempo: 0.00183906
Tiempo: 0.00187778
Tiempo: 0.00183
Tiempo: 0.00182568
Tiempo: 0.00183164
Tiempo: 0.00182575
Tiempo: 0.00182551
Tiempo: 0.00182948
Tiempo: 0.00182558
Tiempo: 0.00182902
Tiempo: 0.00182562
Tiempo: 0.00183184
Tiempo: 0.00182566
Tiempo: 0.00186533
Tiempo: 0.00182555
Tiempo: 0.00182918
Tiempo: 0.00182562
Tiempo: 0.0018313
Tiempo: 0.00182582
Tiempo: 0.00182553
Tiempo: 0.00182919
Tiempo: 0.00182556
Tiempo: 0.0018293
Tiempo: 0.00182559
Tiempo: 0.0018317
Tiempo: 0.0018256
Tiempo: 0.00182917
Tiempo: 0.00182557
Tiempo: 0.00182904
Tiempo: 0.00182565
Tiempo: 0.00182559
Tiempo: 0.00183182
Tiempo: 0.00182562
Tiempo: 0.00182931
Tiempo: 0.00182566
Tiempo: 0.00184027
Tiempo: 0.00182566
Tiempo: 0.00183177
Tiempo: 0.00182826
Tiempo: 0.00182927
Tiempo: 0.00182561
Tiempo: 0.00184348
Tiempo: 0.00182548
Tiempo: 0.00182751
Tiempo: 0.00183189
Tiempo: 0.0018254
Tiempo: 0.00187433
Tiempo: 0.00182538
Tiempo: 0.00182874
Tiempo: 0.00182533
Tiempo: 0.00183177
Tiempo: 0.00182541
Tiempo: 0.00182905
Tiempo: 0.00182537
Tiempo: 0.00182558
Tiempo: 0.00182895
Tiempo: 0.00182898
Tiempo: 0.00183221
Tiempo: 0.00182562
Tiempo: 0.00182921
Tiempo: 0.00182559
Tiempo: 0.00182881
Tiempo: 0.00182559
Tiempo: 0.00183159
Tiempo: 0.00182565
Tiempo: 0.00182901
Tiempo: 0.00182549
Tiempo: 0.00182548
Tiempo: 0.00182909
