Con poda
Tablero de 4x4 con 2 caballos preubicados
Tiempo: 0.000174793
Tiempo: 0.000170419
Tiempo: 0.000168831
Tiempo: 0.00016863
Tiempo: 0.000168456
Tiempo: 0.000168458
Tiempo: 0.000168641
Tiempo: 0.000168446
Tiempo: 0.000168486
Tiempo: 0.000168504
Tiempo: 0.000168471
Tiempo: 0.000168461
Tiempo: 0.000168528
Tiempo: 0.000238313
Tiempo: 0.000168714
Tiempo: 0.000168531
Tiempo: 0.000168351
Tiempo: 0.000168339
Tiempo: 0.000168347
Tiempo: 0.000168305
Tiempo: 0.000168329
Tiempo: 0.000168345
Tiempo: 0.000168261
Tiempo: 0.000168339
Tiempo: 0.00016835
Tiempo: 0.000168284
Tiempo: 0.000168282
Tiempo: 0.000168474
Tiempo: 0.000168336
Tiempo: 0.000168399
Tiempo: 0.00016835
Tiempo: 0.000168434
Tiempo: 0.000168323
Tiempo: 0.00016854
Tiempo: 0.000168429
Tiempo: 0.0001932
Tiempo: 8.4559e-05
Tiempo: 6.3226e-05
Tiempo: 6.3202e-05
Tiempo: 6.3226e-05
Tiempo: 6.3207e-05
Tiempo: 6.319e-05
Tiempo: 6.3229e-05
Tiempo: 6.3251e-05
Tiempo: 6.3208e-05
Tiempo: 6.3215e-05
Tiempo: 6.3249e-05
Tiempo: 6.321e-05
Tiempo: 6.3272e-05
Tiempo: 6.3196e-05
Tiempo: 6.32e-05
Tiempo: 6.3266e-05
Tiempo: 6.3211e-05
Tiempo: 6.3199e-05
Tiempo: 6.3237e-05
Tiempo: 6.3268e-05
Tiempo: 6.3217e-05
Tiempo: 6.3256e-05
Tiempo: 6.3225e-05
Tiempo: 7.484e-05
Tiempo: 7.3235e-05
Tiempo: 7.2267e-05
Tiempo: 7.2201e-05
Tiempo: 7.2267e-05
Tiempo: 7.2237e-05
Tiempo: 7.2218e-05
Tiempo: 7.227e-05
Tiempo: 7.2219e-05
Tiempo: 7.2224e-05
Tiempo: 7.2228e-05
Tiempo: 7.2212e-05
Tiempo: 7.2187e-05
Tiempo: 7.2285e-05
Tiempo: 7.1154e-05
Tiempo: 6.3232e-05
Tiempo: 6.3192e-05
Tiempo: 6.3176e-05
Tiempo: 6.3227e-05
Tiempo: 6.3198e-05
Tiempo: 6.3169e-05
Tiempo: 6.3221e-05
Tiempo: 6.3237e-05
Tiempo: 6.3176e-05
Tiempo: 6.319e-05
Tiempo: 7.2093e-05
Tiempo: 7.1059e-05
Tiempo: 6.3219e-05
Tiempo: 6.321e-05
Tiempo: 6.3338e-05
Tiempo: 7.2411e-05
Tiempo: 7.2226e-05
Tiempo: 7.6717e-05
Tiempo: 7.2261e-05
Tiempo: 7.2243e-05
Tiempo: 7.2205e-05
Tiempo: 7.3496e-05
Tiempo: 6.3292e-05
Tiempo: 6.318e-05
Tiempo: 6.3166e-05
Tiempo: 6.3245e-05
Tiempo: 6.3167e-05
Tiempo: 6.3166e-05
Tiempo: 6.3247e-05
Tiempo: 6.3168e-05
Tiempo: 6.3198e-05
Tiempo: 6.3199e-05
Tiempo: 6.3157e-05
Tiempo: 6.3223e-05
Tiempo: 6.3193e-05
Tiempo: 6.3177e-05
Tiempo: 6.3204e-05
Tiempo: 6.3191e-05
Tiempo: 6.3213e-05
Tiempo: 6.3157e-05
Tiempo: 6.3195e-05
Tiempo: 6.3196e-05
Tiempo: 6.3171e-05
Tiempo: 6.3191e-05
Tiempo: 6.3207e-05
Tiempo: 6.3169e-05
Tiempo: 6.3234e-05
Tiempo: 6.3167e-05
Tiempo: 6.317e-05
Tiempo: 6.3231e-05
Tiempo: 6.3161e-05
Tiempo: 6.3171e-05
Tiempo: 6.3218e-05
Tiempo: 6.3166e-05
Tiempo: 6.3177e-05
Tiempo: 6.3224e-05
Tiempo: 6.3161e-05
Tiempo: 6.322e-05
Tiempo: 6.3187e-05
Tiempo: 6.3169e-05
Tiempo: 6.3219e-05
Tiempo: 6.3187e-05
Tiempo: 6.318e-05
Tiempo: 6.3199e-05
Tiempo: 6.3199e-05
Tiempo: 6.3157e-05
Tiempo: 6.3221e-05
Tiempo: 6.3204e-05
Tiempo: 6.3167e-05
Tiempo: 6.3214e-05
Tiempo: 6.3189e-05
Tiempo: 6.3208e-05
Tiempo: 6.3175e-05
Tiempo: 6.3208e-05
Tiempo: 6.3217e-05
Tiempo: 6.3166e-05
Tiempo: 6.3221e-05
Tiempo: 0.000107603
Tiempo: 7.2309e-05
Tiempo: 6.731e-05
Tiempo: 6.3172e-05
Tiempo: 6.3184e-05
Tiempo: 6.3239e-05
Tiempo: 6.3178e-05
Tiempo: 6.3161e-05
Tiempo: 6.3227e-05
Tiempo: 6.3172e-05
Tiempo: 6.3203e-05
Tiempo: 6.318e-05
Tiempo: 6.3173e-05
Tiempo: 6.3203e-05
Tiempo: 6.3179e-05
Tiempo: 6.3176e-05
Tiempo: 6.32e-05
Tiempo: 6.3199e-05
Tiempo: 6.3153e-05
Tiempo: 6.3211e-05
Tiempo: 6.3178e-05
Tiempo: 6.3178e-05
Tiempo: 6.3192e-05
Tiempo: 6.3183e-05
Tiempo: 6.3161e-05
Tiempo: 6.32e-05
Tiempo: 6.3202e-05
Tiempo: 6.32e-05
Tiempo: 6.3152e-05
Tiempo: 6.32e-05
Tiempo: 6.3165e-05
Tiempo: 6.3172e-05
Tiempo: 6.3224e-05
Tiempo: 6.3165e-05
Tiempo: 6.3177e-05
Tiempo: 6.3239e-05
Tiempo: 6.3164e-05
Tiempo: 6.3211e-05
Tiempo: 6.3172e-05
Tiempo: 6.3173e-05
Tiempo: 6.3217e-05
Tiempo: 6.3184e-05
Tiempo: 6.3175e-05
Tiempo: 6.3201e-05
Tiempo: 6.3215e-05
Tiempo: 6.3201e-05
Tiempo: 6.3159e-05
Tiempo: 6.319e-05
Tiempo: 6.3218e-05
Tiempo: 6.316e-05
Tiempo: 6.3193e-05
Tiempo: 6.3192e-05
Tiempo: 6.3164e-05
Tiempo: 6.3186e-05
Tiempo: 6.3161e-05
Tiempo: 6.3228e-05
Tiempo: 6.3182e-05
Tiempo: 6.32e-05
Tiempo: 6.3172e-05
Tiempo: 0.000152737
Tiempo: 7.255e-05
Tiempo: 6.3233e-05
Tiempo: 6.3387e-05
Tiempo: 6.3265e-05
Tiempo: 6.3236e-05
Tiempo: 6.3202e-05
Tiempo: 6.3228e-05
Tiempo: 6.3248e-05
Tiempo: 6.3221e-05
Tiempo: 6.3187e-05
Tiempo: 6.3188e-05
Tiempo: 6.3261e-05
Tiempo: 6.3184e-05
Tiempo: 6.3195e-05
Tiempo: 6.3245e-05
Tiempo: 6.3219e-05
Tiempo: 6.3195e-05
Tiempo: 6.3196e-05
Tiempo: 6.318e-05
Tiempo: 6.3232e-05
Tiempo: 6.3196e-05
Tiempo: 6.318e-05
Tiempo: 6.3231e-05
Tiempo: 6.3207e-05
Tiempo: 6.3196e-05
Tiempo: 6.3218e-05
Tiempo: 6.3203e-05
Tiempo: 6.3232e-05
Tiempo: 6.3178e-05
Tiempo: 6.3199e-05
Tiempo: 6.3238e-05
Tiempo: 6.3185e-05
Tiempo: 6.321e-05
Tiempo: 6.3234e-05
Tiempo: 6.3173e-05
Tiempo: 6.3215e-05
Tiempo: 6.3235e-05
Tiempo: 6.3201e-05
Tiempo: 6.3256e-05
Tiempo: 6.3165e-05
Tiempo: 6.3181e-05
Tiempo: 6.3239e-05
Tiempo: 6.3191e-05
Tiempo: 6.953e-05
Tiempo: 6.8262e-05
Tiempo: 6.3241e-05
Tiempo: 6.3184e-05
Tiempo: 6.3241e-05
Tiempo: 6.3177e-05
Tiempo: 6.3216e-05
Tiempo: 6.3243e-05
Tiempo: 6.3189e-05
Tiempo: 6.3215e-05
Tiempo: 6.3205e-05
Tiempo: 6.3188e-05
Tiempo: 6.3211e-05
Tiempo: 6.3223e-05
Tiempo: 6.3214e-05
Tiempo: 6.7613e-05
Tiempo: 6.3297e-05
Tiempo: 6.326e-05
Tiempo: 6.3179e-05
Tiempo: 6.3218e-05
Tiempo: 6.3241e-05
Tiempo: 6.3191e-05
Tiempo: 6.3191e-05
Tiempo: 6.326e-05
Tiempo: 6.3187e-05
Tiempo: 6.3249e-05
Tiempo: 6.3201e-05
Tiempo: 6.3187e-05
Tiempo: 6.3246e-05
Tiempo: 6.3195e-05
Tiempo: 6.3181e-05
Tiempo: 6.3248e-05
Tiempo: 6.32e-05
Tiempo: 6.3202e-05
Tiempo: 6.3257e-05
Tiempo: 6.3172e-05
