100 ciudades aleatorias
Presupuesto bajo
Tiempo: 1.8545e-05
Tiempo: 2.4948e-05
Tiempo: 2.558e-05
Tiempo: 2.6147e-05
Tiempo: 1.8999e-05
Tiempo: 1.8506e-05
Tiempo: 1.845e-05
Tiempo: 1.8668e-05
Tiempo: 1.8635e-05
Tiempo: 1.8666e-05
Tiempo: 1.8554e-05
Tiempo: 1.8637e-05
Tiempo: 1.8726e-05
Tiempo: 1.838e-05
Tiempo: 1.8495e-05
Tiempo: 1.8716e-05
Tiempo: 1.859e-05
Tiempo: 1.8503e-05
Tiempo: 1.8466e-05
Tiempo: 1.8473e-05
Tiempo: 1.843e-05
Tiempo: 1.8376e-05
Tiempo: 1.8442e-05
Tiempo: 1.8774e-05
Tiempo: 1.8792e-05
Tiempo: 1.8476e-05
Tiempo: 1.8445e-05
Tiempo: 1.8398e-05
Tiempo: 1.8664e-05
Tiempo: 1.8736e-05
Tiempo: 1.8663e-05
Tiempo: 2.2789e-05
Tiempo: 1.8618e-05
Tiempo: 1.8804e-05
Tiempo: 2.7207e-05
Tiempo: 2.4563e-05
Tiempo: 2.6416e-05
Tiempo: 2.1881e-05
Tiempo: 2.4171e-05
Tiempo: 2.3954e-05
Tiempo: 2.5452e-05
Tiempo: 2.6698e-05
Tiempo: 2.4961e-05
Tiempo: 2.4642e-05
Tiempo: 2.5934e-05
Tiempo: 2.5619e-05
Tiempo: 2.5322e-05
Tiempo: 2.6098e-05
Tiempo: 2.6111e-05
Tiempo: 2.443e-05
Tiempo: 2.5282e-05
Tiempo: 2.5194e-05
Tiempo: 2.4552e-05
Tiempo: 2.6572e-05
Tiempo: 2.5126e-05
Tiempo: 3.052e-05
Tiempo: 2.5858e-05
Tiempo: 2.5488e-05
Tiempo: 2.5876e-05
Tiempo: 2.6164e-05
Tiempo: 2.291e-05
Tiempo: 2.52e-05
Tiempo: 2.0633e-05
Tiempo: 1.8564e-05
Tiempo: 1.8571e-05
Tiempo: 1.8529e-05
Tiempo: 1.8638e-05
Tiempo: 1.8649e-05
Tiempo: 1.842e-05
Tiempo: 1.8522e-05
Tiempo: 1.8698e-05
Tiempo: 1.8722e-05
Tiempo: 1.8432e-05
Tiempo: 1.8609e-05
Tiempo: 1.8916e-05
Tiempo: 1.865e-05
Tiempo: 1.8649e-05
Tiempo: 1.8603e-05
Tiempo: 1.8427e-05
Tiempo: 1.8368e-05
Tiempo: 1.8357e-05
Tiempo: 1.848e-05
Tiempo: 1.8548e-05
Tiempo: 1.8671e-05
Tiempo: 1.8613e-05
Tiempo: 1.8655e-05
Tiempo: 1.8513e-05
Tiempo: 1.8772e-05
Tiempo: 1.8617e-05
Tiempo: 1.8666e-05
Tiempo: 1.8519e-05
Tiempo: 1.8834e-05
Tiempo: 1.837e-05
Tiempo: 1.844e-05
Tiempo: 1.8386e-05
Tiempo: 1.8437e-05
Tiempo: 1.857e-05
Tiempo: 1.8586e-05
Tiempo: 1.8652e-05
Tiempo: 1.8504e-05
Tiempo: 1.8626e-05
Tiempo: 1.8733e-05
Tiempo: 1.838e-05
Tiempo: 1.8582e-05
Tiempo: 1.8712e-05
Tiempo: 1.8486e-05
Tiempo: 1.8728e-05
Tiempo: 1.8458e-05
Tiempo: 1.8399e-05
Tiempo: 1.8649e-05
Tiempo: 1.8675e-05
Tiempo: 1.8559e-05
Tiempo: 1.8393e-05
Tiempo: 1.87e-05
Tiempo: 1.8471e-05
Tiempo: 1.8648e-05
Tiempo: 1.869e-05
Tiempo: 1.8389e-05
Tiempo: 1.8587e-05
Tiempo: 1.8582e-05
Tiempo: 1.8654e-05
Tiempo: 1.8515e-05
Tiempo: 2.0236e-05
Tiempo: 1.8612e-05
Tiempo: 1.8718e-05
Tiempo: 1.8555e-05
Tiempo: 1.8467e-05
Tiempo: 1.8601e-05
Tiempo: 1.8705e-05
Tiempo: 1.8591e-05
Tiempo: 1.8524e-05
Tiempo: 1.8497e-05
Tiempo: 1.8664e-05
Tiempo: 1.9009e-05
Tiempo: 1.8685e-05
Tiempo: 1.8562e-05
Tiempo: 1.8701e-05
Tiempo: 1.8488e-05
Tiempo: 1.8756e-05
Tiempo: 1.858e-05
Tiempo: 1.8444e-05
Tiempo: 1.8489e-05
Tiempo: 1.8908e-05
Tiempo: 1.8527e-05
Tiempo: 1.8697e-05
Tiempo: 1.8423e-05
Tiempo: 1.8471e-05
Tiempo: 1.8642e-05
Tiempo: 1.8458e-05
Tiempo: 1.8634e-05
Tiempo: 1.8456e-05
Tiempo: 1.8577e-05
Tiempo: 1.8573e-05
Tiempo: 1.8434e-05
Tiempo: 1.8589e-05
Tiempo: 1.8676e-05
Tiempo: 1.8521e-05
Tiempo: 1.8665e-05
Tiempo: 1.8524e-05
Tiempo: 1.841e-05
Tiempo: 1.8419e-05
Tiempo: 1.8451e-05
Tiempo: 1.8649e-05
Tiempo: 1.8637e-05
Tiempo: 1.836e-05
Tiempo: 1.8679e-05
Tiempo: 1.8723e-05
Tiempo: 1.8504e-05
Tiempo: 1.8657e-05
Tiempo: 1.8757e-05
Tiempo: 1.8651e-05
Tiempo: 1.8493e-05
Tiempo: 1.8606e-05
Tiempo: 1.8717e-05
Tiempo: 1.8647e-05
Tiempo: 1.8438e-05
Tiempo: 1.8511e-05
Tiempo: 1.8721e-05
Tiempo: 1.8758e-05
Tiempo: 1.8319e-05
Tiempo: 1.8502e-05
Tiempo: 1.8515e-05
Tiempo: 1.8394e-05
Tiempo: 1.8502e-05
Tiempo: 1.8619e-05
Tiempo: 1.8388e-05
Tiempo: 1.8571e-05
Tiempo: 1.8506e-05
Tiempo: 1.8472e-05
Tiempo: 1.8435e-05
Tiempo: 1.8482e-05
Tiempo: 1.8439e-05
Tiempo: 1.8364e-05
Tiempo: 1.845e-05
Tiempo: 1.8797e-05
Tiempo: 1.8516e-05
Tiempo: 1.8745e-05
Tiempo: 1.857e-05
Tiempo: 1.8515e-05
Tiempo: 1.8492e-05
Tiempo: 1.8593e-05
Tiempo: 1.8757e-05
Tiempo: 1.854e-05
Tiempo: 1.845e-05
Tiempo: 1.8721e-05
Tiempo: 1.8448e-05
Tiempo: 1.8731e-05
Tiempo: 1.8406e-05
Tiempo: 1.8452e-05
Tiempo: 1.8711e-05
Tiempo: 1.8649e-05
Tiempo: 1.8623e-05
Tiempo: 1.8633e-05
Tiempo: 1.8834e-05
Tiempo: 1.8648e-05
Tiempo: 1.8686e-05
Tiempo: 1.8626e-05
Tiempo: 1.8394e-05
Tiempo: 1.8606e-05
Tiempo: 1.8559e-05
Tiempo: 1.8625e-05
Tiempo: 1.8549e-05
Tiempo: 1.8388e-05
Tiempo: 1.8665e-05
Tiempo: 1.8608e-05
Tiempo: 1.8654e-05
Tiempo: 1.8671e-05
Tiempo: 1.8463e-05
Tiempo: 1.881e-05
Tiempo: 1.8569e-05
Tiempo: 1.8601e-05
Tiempo: 1.8448e-05
Tiempo: 1.8495e-05
Tiempo: 1.8544e-05
Tiempo: 1.8572e-05
Tiempo: 1.8724e-05
Tiempo: 1.8667e-05
Tiempo: 1.8516e-05
Tiempo: 1.8503e-05
Tiempo: 1.8603e-05
Tiempo: 1.8577e-05
Tiempo: 1.8573e-05
Tiempo: 1.8677e-05
Tiempo: 1.8732e-05
Tiempo: 1.8452e-05
Tiempo: 1.8638e-05
Tiempo: 1.8529e-05
Tiempo: 1.8481e-05
Tiempo: 1.8692e-05
Tiempo: 1.858e-05
Tiempo: 1.8532e-05
Tiempo: 1.8599e-05
Tiempo: 3.464e-05
Tiempo: 1.8862e-05
Tiempo: 1.8539e-05
Tiempo: 1.8563e-05
Tiempo: 1.8536e-05
Tiempo: 1.8525e-05
Tiempo: 1.8378e-05
Tiempo: 1.8613e-05
Tiempo: 1.864e-05
Tiempo: 1.8588e-05
Tiempo: 1.8369e-05
Tiempo: 1.8425e-05
Tiempo: 1.8612e-05
Tiempo: 1.8633e-05
Tiempo: 1.8696e-05
Tiempo: 1.8553e-05
Tiempo: 1.8594e-05
Tiempo: 1.8927e-05
Tiempo: 1.8526e-05
Tiempo: 1.8618e-05
Tiempo: 1.8644e-05
Tiempo: 1.8524e-05
Tiempo: 1.8593e-05
Tiempo: 1.8695e-05
Tiempo: 1.8468e-05
Tiempo: 1.8544e-05
Tiempo: 1.855e-05
Tiempo: 1.8544e-05
Tiempo: 1.8764e-05
Tiempo: 1.8679e-05
Tiempo: 1.8734e-05
Tiempo: 1.838e-05
Tiempo: 1.8737e-05
Tiempo: 1.8652e-05
Tiempo: 1.862e-05
Tiempo: 1.8713e-05
Tiempo: 1.8634e-05
Tiempo: 1.8512e-05
Tiempo: 1.862e-05
Tiempo: 1.8624e-05
Tiempo: 1.8652e-05
Tiempo: 1.8725e-05
Tiempo: 1.8753e-05
Tiempo: 1.8442e-05
Tiempo: 1.8629e-05
Tiempo: 1.8497e-05
Tiempo: 1.8661e-05
Tiempo: 1.8643e-05
Tiempo: 1.8523e-05
Tiempo: 1.8599e-05
Tiempo: 1.8578e-05
Tiempo: 1.8604e-05
Tiempo: 1.8486e-05
Tiempo: 1.8563e-05
Tiempo: 1.8745e-05
Tiempo: 1.8558e-05
Tiempo: 1.8669e-05
Tiempo: 1.8708e-05
Tiempo: 1.8829e-05
Tiempo: 1.8421e-05
Tiempo: 1.8384e-05
Tiempo: 1.8574e-05
Tiempo: 1.8616e-05
Tiempo: 1.859e-05
Tiempo: 1.8797e-05
Tiempo: 1.8694e-05
Tiempo: 1.8449e-05
Tiempo: 1.8577e-05
Tiempo: 1.8582e-05
Tiempo: 1.8693e-05
Tiempo: 1.843e-05
Tiempo: 1.8621e-05
Tiempo: 1.8575e-05
Tiempo: 1.866e-05
Tiempo: 1.8479e-05
Tiempo: 1.8761e-05
Tiempo: 1.8429e-05
Tiempo: 1.8639e-05
Tiempo: 1.8465e-05
Tiempo: 1.8726e-05
Tiempo: 1.8516e-05
Tiempo: 1.858e-05
Tiempo: 1.8576e-05
Tiempo: 1.8631e-05
Tiempo: 1.8408e-05
Tiempo: 1.8519e-05
Tiempo: 1.8624e-05
Tiempo: 1.8465e-05
Tiempo: 1.8547e-05
Tiempo: 1.8547e-05
Tiempo: 1.8389e-05
Tiempo: 1.8657e-05
Tiempo: 1.8667e-05
Tiempo: 1.8671e-05
Tiempo: 1.856e-05
Tiempo: 1.8604e-05
Tiempo: 1.8555e-05
Tiempo: 1.8667e-05
Tiempo: 1.87e-05
Tiempo: 1.8308e-05
Tiempo: 1.862e-05
Tiempo: 1.8604e-05
Tiempo: 1.8445e-05
Tiempo: 1.8593e-05
Tiempo: 1.8511e-05
Tiempo: 1.862e-05
Tiempo: 1.8584e-05
Tiempo: 1.8629e-05
Tiempo: 1.8573e-05
Tiempo: 1.851e-05
Tiempo: 1.8354e-05
Tiempo: 1.8534e-05
Tiempo: 1.8581e-05
Tiempo: 1.8578e-05
Tiempo: 1.8544e-05
Tiempo: 1.8451e-05
Tiempo: 1.8651e-05
Tiempo: 1.8612e-05
Tiempo: 1.8461e-05
Tiempo: 1.8423e-05
Tiempo: 1.882e-05
Tiempo: 1.8558e-05
Tiempo: 1.849e-05
Tiempo: 1.8771e-05
Tiempo: 1.8696e-05
Tiempo: 1.8388e-05
Tiempo: 1.8749e-05
Tiempo: 1.8747e-05
Tiempo: 1.8665e-05
Tiempo: 1.8552e-05
Tiempo: 1.8506e-05
Tiempo: 1.8568e-05
Tiempo: 1.8353e-05
Tiempo: 1.8614e-05
Tiempo: 1.8805e-05
Tiempo: 1.8526e-05
Tiempo: 1.8434e-05
Tiempo: 1.8465e-05
Tiempo: 1.8517e-05
Tiempo: 1.8478e-05
Tiempo: 1.8664e-05
Tiempo: 1.8811e-05
Tiempo: 1.8575e-05
Tiempo: 1.84e-05
Tiempo: 1.8677e-05
Tiempo: 1.8627e-05
Tiempo: 1.8315e-05
Tiempo: 1.8505e-05
Tiempo: 1.8603e-05
Tiempo: 1.8597e-05
Tiempo: 1.874e-05
Tiempo: 1.839e-05
Tiempo: 1.8379e-05
Tiempo: 1.8496e-05
Tiempo: 1.8657e-05
Tiempo: 1.8403e-05
Tiempo: 1.848e-05
Tiempo: 1.8586e-05
Tiempo: 1.8553e-05
Tiempo: 1.8642e-05
Tiempo: 1.8591e-05
Tiempo: 1.8675e-05
Tiempo: 1.8527e-05
Tiempo: 1.8501e-05
Tiempo: 1.8496e-05
Tiempo: 1.8285e-05
Tiempo: 1.8428e-05
Tiempo: 1.8498e-05
Tiempo: 1.8552e-05
Tiempo: 1.8725e-05
Tiempo: 1.8578e-05
Tiempo: 1.8593e-05
Tiempo: 1.8707e-05
Tiempo: 1.8321e-05
Tiempo: 1.861e-05
Tiempo: 1.8617e-05
Tiempo: 1.8586e-05
Tiempo: 1.8602e-05
Tiempo: 1.841e-05
Tiempo: 1.8535e-05
Tiempo: 1.8597e-05
Tiempo: 1.8602e-05
Tiempo: 1.8615e-05
Tiempo: 1.8621e-05
Tiempo: 1.8464e-05
Tiempo: 1.8426e-05
Tiempo: 1.8561e-05
Tiempo: 1.8617e-05
Tiempo: 1.8623e-05
Tiempo: 1.8464e-05
Tiempo: 1.8538e-05
Tiempo: 1.8641e-05
Tiempo: 1.8825e-05
Tiempo: 1.8524e-05
Tiempo: 1.8254e-05
Tiempo: 1.8466e-05
Tiempo: 1.848e-05
Tiempo: 1.8613e-05
Tiempo: 1.8353e-05
Tiempo: 1.8792e-05
Tiempo: 1.833e-05
Tiempo: 1.8543e-05
Tiempo: 1.8599e-05
Tiempo: 1.8414e-05
Tiempo: 1.8412e-05
Tiempo: 1.8476e-05
Tiempo: 1.8559e-05
Tiempo: 1.862e-05
Tiempo: 1.833e-05
Tiempo: 1.8808e-05
Tiempo: 1.8522e-05
Tiempo: 1.869e-05
Tiempo: 1.8464e-05
Tiempo: 1.8655e-05
Tiempo: 1.8579e-05
Tiempo: 1.8416e-05
Tiempo: 1.844e-05
Tiempo: 1.8415e-05
Tiempo: 1.8396e-05
Tiempo: 1.8625e-05
Tiempo: 1.8451e-05
Tiempo: 1.8523e-05
Tiempo: 1.8405e-05
Tiempo: 1.8594e-05
Tiempo: 1.8296e-05
Tiempo: 1.8711e-05
Tiempo: 1.8708e-05
Tiempo: 1.8541e-05
Tiempo: 1.8721e-05
Tiempo: 1.85e-05
