Con todo
Tablero de 5x5 con 0 caballos preubicados
Tiempo: 0.012553
Tiempo: 0.00576523
Tiempo: 0.00577748
Tiempo: 0.00583976
Tiempo: 0.00574093
Tiempo: 0.00570222
Tiempo: 0.00573147
Tiempo: 0.00571019
Tiempo: 0.00572056
Tiempo: 0.00570028
Tiempo: 0.00570428
Tiempo: 0.00587701
Tiempo: 0.00569954
Tiempo: 0.00570426
Tiempo: 0.00569927
Tiempo: 0.00570824
Tiempo: 0.00569998
Tiempo: 0.00570051
Tiempo: 0.00570248
Tiempo: 0.00570278
Tiempo: 0.00570041
Tiempo: 0.00570007
Tiempo: 0.00570066
Tiempo: 0.00570403
Tiempo: 0.00569828
Tiempo: 0.00570265
Tiempo: 0.00574687
Tiempo: 0.00570521
Tiempo: 0.0057181
Tiempo: 0.00570611
Tiempo: 0.0056974
Tiempo: 0.00569999
Tiempo: 0.00571664
Tiempo: 0.00569855
Tiempo: 0.00570808
Tiempo: 0.00569936
Tiempo: 0.00570259
Tiempo: 0.00573535
Tiempo: 0.00570322
Tiempo: 0.0057011
Tiempo: 0.0057019
Tiempo: 0.0057029
Tiempo: 0.00570097
Tiempo: 0.00570412
Tiempo: 0.00575505
Tiempo: 0.00570211
Tiempo: 0.00570406
Tiempo: 0.00569892
Tiempo: 0.0057044
Tiempo: 0.00569991
Tiempo: 0.00573498
Tiempo: 0.00570015
Tiempo: 0.00569965
Tiempo: 0.00570534
Tiempo: 0.00569894
Tiempo: 0.00570472
Tiempo: 0.00569918
Tiempo: 0.0057052
Tiempo: 0.00569918
Tiempo: 0.00570184
Tiempo: 0.00570376
Tiempo: 0.00570252
Tiempo: 0.00575096
Tiempo: 0.00571084
Tiempo: 0.00570709
Tiempo: 0.00570075
Tiempo: 0.00569991
Tiempo: 0.00570111
Tiempo: 0.00569677
Tiempo: 0.00570141
Tiempo: 0.00569632
Tiempo: 0.00569779
Tiempo: 0.00569829
Tiempo: 0.00569709
Tiempo: 0.00570399
Tiempo: 0.00569732
Tiempo: 0.00570047
Tiempo: 0.00569577
Tiempo: 0.00569967
Tiempo: 0.00570058
Tiempo: 0.00569962
Tiempo: 0.00575078
Tiempo: 0.00570241
Tiempo: 0.00570401
Tiempo: 0.00569982
Tiempo: 0.00569799
Tiempo: 0.00570445
Tiempo: 0.00569945
Tiempo: 0.0057052
Tiempo: 0.00569996
Tiempo: 0.0057023
Tiempo: 0.00569798
Tiempo: 0.00569921
Tiempo: 0.00570607
Tiempo: 0.00569867
Tiempo: 0.00570466
Tiempo: 0.00569989
Tiempo: 0.00570257
Tiempo: 0.005698
Tiempo: 0.00570168
Tiempo: 0.00573514
Tiempo: 0.00570412
Tiempo: 0.00570748
Tiempo: 0.00583633
Tiempo: 0.00571127
Tiempo: 0.00569882
Tiempo: 0.00569599
Tiempo: 0.00570253
Tiempo: 0.00569726
Tiempo: 0.00574319
Tiempo: 0.00569784
Tiempo: 0.00570176
Tiempo: 0.00569637
Tiempo: 0.00569788
Tiempo: 0.00570295
Tiempo: 0.00569774
Tiempo: 0.00572749
Tiempo: 0.00569785
Tiempo: 0.00572711
Tiempo: 0.00569945
Tiempo: 0.00570523
Tiempo: 0.00570115
Tiempo: 0.00570082
Tiempo: 0.00570217
Tiempo: 0.00569864
Tiempo: 0.00569979
Tiempo: 0.00573564
Tiempo: 0.00569832
Tiempo: 0.00570374
Tiempo: 0.00577879
Tiempo: 0.00570163
Tiempo: 0.00569745
Tiempo: 0.00570451
Tiempo: 0.00569798
Tiempo: 0.00569765
Tiempo: 0.00570297
Tiempo: 0.00570964
Tiempo: 0.00570671
Tiempo: 0.00570444
Tiempo: 0.0057057
Tiempo: 0.00569841
Tiempo: 0.00570072
Tiempo: 0.00570109
Tiempo: 0.00587305
Tiempo: 0.00578037
Tiempo: 0.00571243
Tiempo: 0.00580147
Tiempo: 0.0057574
Tiempo: 0.00570722
Tiempo: 0.0057017
Tiempo: 0.00583673
Tiempo: 0.00570993
Tiempo: 0.00570504
Tiempo: 0.00570982
Tiempo: 0.00571
Tiempo: 0.00572971
Tiempo: 0.0056989
Tiempo: 0.00570426
Tiempo: 0.00570587
Tiempo: 0.0057391
Tiempo: 0.00570372
Tiempo: 0.00569807
Tiempo: 0.005705
Tiempo: 0.00569797
Tiempo: 0.00570064
Tiempo: 0.00570088
Tiempo: 0.00569957
Tiempo: 0.00569981
Tiempo: 0.00570178
Tiempo: 0.00570173
Tiempo: 0.00570176
Tiempo: 0.00569922
Tiempo: 0.00570356
Tiempo: 0.00570909
Tiempo: 0.00570662
Tiempo: 0.00570388
Tiempo: 0.00575412
Tiempo: 0.00570526
Tiempo: 0.00570886
Tiempo: 0.00570394
Tiempo: 0.00570171
Tiempo: 0.00570429
