Con todo
Tablero de 4x4 con 0 caballos preubicados
Tiempo: 0.000594825
Tiempo: 0.00058892
Tiempo: 0.000586587
Tiempo: 0.000586275
Tiempo: 0.00050972
Tiempo: 0.000377355
Tiempo: 0.000376828
Tiempo: 0.000376762
Tiempo: 0.000376873
Tiempo: 0.000377009
Tiempo: 0.000377248
Tiempo: 0.000376978
Tiempo: 0.000377072
Tiempo: 0.000377017
Tiempo: 0.000392138
Tiempo: 0.00037725
Tiempo: 0.000377046
Tiempo: 0.000382172
Tiempo: 0.000376959
Tiempo: 0.000377053
Tiempo: 0.000377104
Tiempo: 0.000377126
Tiempo: 0.000377032
Tiempo: 0.000377378
Tiempo: 0.000387176
Tiempo: 0.000377564
Tiempo: 0.000377237
Tiempo: 0.000377198
Tiempo: 0.00037725
Tiempo: 0.00037684
Tiempo: 0.000376811
Tiempo: 0.000377163
Tiempo: 0.000377061
Tiempo: 0.000377155
Tiempo: 0.000377207
Tiempo: 0.000302332
Tiempo: 0.000219975
Tiempo: 0.000220007
Tiempo: 0.000220166
Tiempo: 0.000220132
Tiempo: 0.000219989
Tiempo: 0.000219876
Tiempo: 0.000219996
Tiempo: 0.000219998
Tiempo: 0.000220117
Tiempo: 0.000220101
Tiempo: 0.000220136
Tiempo: 0.000220019
Tiempo: 0.000220057
Tiempo: 0.000220137
Tiempo: 0.000219979
Tiempo: 0.000219987
Tiempo: 0.000244011
Tiempo: 0.000229819
Tiempo: 0.000220035
Tiempo: 0.000220201
Tiempo: 0.00022005
Tiempo: 0.000220249
Tiempo: 0.000220008
Tiempo: 0.000220136
Tiempo: 0.000219976
Tiempo: 0.000220174
Tiempo: 0.000219987
Tiempo: 0.000220042
Tiempo: 0.000220007
Tiempo: 0.000220059
Tiempo: 0.000220018
Tiempo: 0.000219983
Tiempo: 0.000220016
Tiempo: 0.000220022
Tiempo: 0.000250832
Tiempo: 0.000220211
Tiempo: 0.000220109
Tiempo: 0.000220126
Tiempo: 0.00021995
Tiempo: 0.000220379
Tiempo: 0.000223115
Tiempo: 0.000251629
Tiempo: 0.000255092
Tiempo: 0.000220113
Tiempo: 0.000220095
Tiempo: 0.000220058
Tiempo: 0.000220018
Tiempo: 0.000246349
Tiempo: 0.000220006
Tiempo: 0.000220089
Tiempo: 0.000220001
Tiempo: 0.000229322
Tiempo: 0.00024332
Tiempo: 0.000220119
Tiempo: 0.000220078
Tiempo: 0.000238786
Tiempo: 0.000253255
Tiempo: 0.000240667
Tiempo: 0.000220056
Tiempo: 0.00022008
Tiempo: 0.000220007
Tiempo: 0.000220046
Tiempo: 0.000220079
Tiempo: 0.000219976
Tiempo: 0.000219934
Tiempo: 0.000220062
Tiempo: 0.00021997
Tiempo: 0.000220005
Tiempo: 0.000220087
Tiempo: 0.000225197
Tiempo: 0.000220297
Tiempo: 0.000220587
Tiempo: 0.000219883
Tiempo: 0.000219909
Tiempo: 0.000220359
Tiempo: 0.00022005
Tiempo: 0.00021998
Tiempo: 0.000220059
Tiempo: 0.000219888
Tiempo: 0.000219921
Tiempo: 0.000220123
Tiempo: 0.000219955
Tiempo: 0.000219984
Tiempo: 0.000220089
Tiempo: 0.000219943
Tiempo: 0.000219893
Tiempo: 0.00022014
Tiempo: 0.000223625
Tiempo: 0.000220039
Tiempo: 0.000220158
Tiempo: 0.000219976
Tiempo: 0.000219888
Tiempo: 0.000220088
Tiempo: 0.000219892
Tiempo: 0.000219921
Tiempo: 0.000220103
Tiempo: 0.000219951
Tiempo: 0.000220306
Tiempo: 0.000220025
Tiempo: 0.000219986
Tiempo: 0.000219896
Tiempo: 0.000220163
Tiempo: 0.000220023
Tiempo: 0.000220014
Tiempo: 0.000219997
Tiempo: 0.000226491
Tiempo: 0.00022014
Tiempo: 0.000219793
Tiempo: 0.000219949
Tiempo: 0.000219955
Tiempo: 0.000219945
Tiempo: 0.000219886
Tiempo: 0.000219882
Tiempo: 0.00021997
Tiempo: 0.000219909
Tiempo: 0.000231556
Tiempo: 0.00021989
Tiempo: 0.000220106
Tiempo: 0.000219873
Tiempo: 0.000219951
Tiempo: 0.000220077
Tiempo: 0.000220014
Tiempo: 0.000219891
Tiempo: 0.000247599
Tiempo: 0.000232947
Tiempo: 0.000219936
Tiempo: 0.000227799
Tiempo: 0.000219864
Tiempo: 0.000219746
Tiempo: 0.000220037
Tiempo: 0.000220002
Tiempo: 0.00022002
Tiempo: 0.000220004
Tiempo: 0.000219981
Tiempo: 0.000219972
Tiempo: 0.000220082
Tiempo: 0.00021999
Tiempo: 0.000220326
Tiempo: 0.000220077
Tiempo: 0.000220029
Tiempo: 0.000228734
Tiempo: 0.000220295
Tiempo: 0.000219932
Tiempo: 0.000219911
Tiempo: 0.00022031
Tiempo: 0.000220084
Tiempo: 0.000220009
Tiempo: 0.000219985
Tiempo: 0.000219897
Tiempo: 0.000220027
Tiempo: 0.000220103
Tiempo: 0.000225664
Tiempo: 0.000220236
Tiempo: 0.000220273
Tiempo: 0.000220324
Tiempo: 0.000220219
Tiempo: 0.000220349
Tiempo: 0.000220253
Tiempo: 0.000227896
Tiempo: 0.000220349
Tiempo: 0.000220261
Tiempo: 0.000220046
Tiempo: 0.000219984
Tiempo: 0.000219954
Tiempo: 0.00021986
Tiempo: 0.000219887
Tiempo: 0.000219889
