Con todo
Tablero de 3x3 con 0 caballos preubicados
Tiempo: 0.00011207
Tiempo: 0.000108095
Tiempo: 0.000107315
Tiempo: 0.000106939
Tiempo: 0.000107065
Tiempo: 0.000107089
Tiempo: 0.000106861
Tiempo: 0.000107296
Tiempo: 0.000106975
Tiempo: 0.000107305
Tiempo: 0.000107032
Tiempo: 0.000107167
Tiempo: 0.000106849
Tiempo: 0.000107285
Tiempo: 0.000107017
Tiempo: 0.000107257
Tiempo: 0.000107026
Tiempo: 0.000107152
Tiempo: 0.000106888
Tiempo: 0.000107407
Tiempo: 0.000106939
Tiempo: 0.000107216
Tiempo: 0.00019067
Tiempo: 0.000110133
Tiempo: 0.000107279
Tiempo: 0.000107107
Tiempo: 0.00010726
Tiempo: 0.000107386
Tiempo: 0.000107194
Tiempo: 0.000106942
Tiempo: 0.000107365
Tiempo: 0.000106681
Tiempo: 0.000107104
Tiempo: 0.000107074
Tiempo: 0.000106948
Tiempo: 0.000106813
Tiempo: 0.000107219
Tiempo: 0.000106636
Tiempo: 0.00010717
Tiempo: 0.000107086
Tiempo: 0.000106999
Tiempo: 0.00010687
Tiempo: 0.000107513
Tiempo: 0.000106822
Tiempo: 0.000107356
Tiempo: 0.000107203
Tiempo: 0.000107149
Tiempo: 0.000106939
Tiempo: 0.000107398
Tiempo: 0.000106882
Tiempo: 0.000118732
Tiempo: 0.00010717
Tiempo: 0.000107254
Tiempo: 0.000107134
Tiempo: 0.000107287
Tiempo: 0.000106987
Tiempo: 0.000132855
Tiempo: 8.822e-05
Tiempo: 8.7267e-05
Tiempo: 8.7597e-05
Tiempo: 8.7269e-05
Tiempo: 8.7433e-05
Tiempo: 8.738e-05
Tiempo: 8.7512e-05
Tiempo: 8.7315e-05
Tiempo: 8.7359e-05
Tiempo: 8.7403e-05
Tiempo: 8.7444e-05
Tiempo: 8.7297e-05
Tiempo: 8.7498e-05
Tiempo: 8.7351e-05
Tiempo: 8.7392e-05
Tiempo: 8.7381e-05
Tiempo: 8.7475e-05
Tiempo: 8.7307e-05
Tiempo: 8.7488e-05
Tiempo: 8.7242e-05
Tiempo: 8.7413e-05
Tiempo: 8.7343e-05
Tiempo: 8.7507e-05
Tiempo: 8.7343e-05
Tiempo: 8.745e-05
Tiempo: 8.7266e-05
Tiempo: 8.7487e-05
Tiempo: 8.7392e-05
Tiempo: 8.7425e-05
Tiempo: 8.7352e-05
Tiempo: 8.7392e-05
Tiempo: 8.7322e-05
Tiempo: 8.7417e-05
Tiempo: 8.7389e-05
Tiempo: 8.7362e-05
Tiempo: 8.7357e-05
Tiempo: 8.7452e-05
Tiempo: 8.7267e-05
Tiempo: 8.7417e-05
Tiempo: 8.737e-05
Tiempo: 8.7395e-05
Tiempo: 8.773e-05
Tiempo: 8.7561e-05
Tiempo: 8.7296e-05
Tiempo: 9.4289e-05
Tiempo: 8.7587e-05
Tiempo: 8.7593e-05
Tiempo: 8.736e-05
Tiempo: 8.7414e-05
Tiempo: 8.7431e-05
Tiempo: 8.7293e-05
Tiempo: 8.7521e-05
Tiempo: 8.7343e-05
Tiempo: 8.7441e-05
Tiempo: 8.7283e-05
Tiempo: 8.7463e-05
Tiempo: 8.7335e-05
Tiempo: 8.7503e-05
Tiempo: 8.7321e-05
Tiempo: 8.7524e-05
Tiempo: 8.7416e-05
Tiempo: 8.7425e-05
Tiempo: 8.7264e-05
Tiempo: 8.7484e-05
Tiempo: 8.734e-05
Tiempo: 8.7431e-05
Tiempo: 8.7354e-05
Tiempo: 8.7401e-05
Tiempo: 8.7242e-05
Tiempo: 8.7514e-05
Tiempo: 8.7325e-05
Tiempo: 8.737e-05
Tiempo: 8.7354e-05
Tiempo: 8.7416e-05
Tiempo: 8.7252e-05
Tiempo: 8.7495e-05
Tiempo: 8.7323e-05
Tiempo: 8.7526e-05
Tiempo: 8.7324e-05
Tiempo: 8.7435e-05
Tiempo: 8.7265e-05
Tiempo: 8.7556e-05
Tiempo: 8.7379e-05
Tiempo: 9.3678e-05
Tiempo: 8.7314e-05
Tiempo: 8.7042e-05
Tiempo: 8.7076e-05
Tiempo: 8.73e-05
Tiempo: 8.6895e-05
Tiempo: 8.73e-05
Tiempo: 8.7107e-05
Tiempo: 8.7016e-05
Tiempo: 8.7224e-05
Tiempo: 8.7351e-05
Tiempo: 8.6798e-05
Tiempo: 8.7316e-05
Tiempo: 8.7172e-05
Tiempo: 8.6901e-05
Tiempo: 8.7217e-05
Tiempo: 8.7255e-05
Tiempo: 8.6833e-05
Tiempo: 8.7371e-05
Tiempo: 8.7062e-05
Tiempo: 8.6929e-05
Tiempo: 8.7205e-05
Tiempo: 8.7155e-05
Tiempo: 8.6802e-05
Tiempo: 8.7294e-05
Tiempo: 8.7159e-05
Tiempo: 8.6951e-05
Tiempo: 8.7201e-05
Tiempo: 8.7231e-05
Tiempo: 8.6892e-05
Tiempo: 8.7304e-05
Tiempo: 8.7228e-05
Tiempo: 8.6936e-05
Tiempo: 8.729e-05
Tiempo: 8.7259e-05
Tiempo: 8.6862e-05
Tiempo: 8.7264e-05
Tiempo: 8.7199e-05
Tiempo: 8.6999e-05
Tiempo: 8.7105e-05
Tiempo: 8.7252e-05
Tiempo: 8.6811e-05
Tiempo: 0.000116792
Tiempo: 8.7198e-05
Tiempo: 8.7062e-05
Tiempo: 8.71e-05
Tiempo: 8.7212e-05
Tiempo: 8.6911e-05
Tiempo: 8.7199e-05
Tiempo: 8.7103e-05
Tiempo: 8.6986e-05
Tiempo: 8.7132e-05
Tiempo: 8.7187e-05
Tiempo: 8.6942e-05
Tiempo: 8.7272e-05
Tiempo: 8.7122e-05
Tiempo: 8.7099e-05
Tiempo: 8.7201e-05
Tiempo: 8.7215e-05
Tiempo: 8.6906e-05
Tiempo: 8.7265e-05
Tiempo: 8.7105e-05
Tiempo: 8.7043e-05
Tiempo: 8.7236e-05
Tiempo: 8.7247e-05
Tiempo: 8.6975e-05
Tiempo: 8.725e-05
Tiempo: 8.7069e-05
Tiempo: 8.699e-05
Tiempo: 8.7275e-05
Tiempo: 8.7234e-05
Tiempo: 8.6834e-05
Tiempo: 8.7955e-05
Tiempo: 8.7397e-05
Tiempo: 8.7332e-05
Tiempo: 8.7335e-05
Tiempo: 8.7573e-05
Tiempo: 8.6964e-05
Tiempo: 8.748e-05
Tiempo: 8.7368e-05
Tiempo: 8.7235e-05
Tiempo: 8.7344e-05
Tiempo: 8.756e-05
Tiempo: 8.6961e-05
Tiempo: 0.000187478
Tiempo: 7.3997e-05
Tiempo: 4.5889e-05
Tiempo: 4.3156e-05
Tiempo: 4.0105e-05
Tiempo: 3.9918e-05
Tiempo: 4.0164e-05
Tiempo: 4.0072e-05
Tiempo: 3.9997e-05
Tiempo: 4.0078e-05
Tiempo: 4.0225e-05
Tiempo: 3.9907e-05
Tiempo: 4.0137e-05
Tiempo: 4.0009e-05
Tiempo: 3.9977e-05
Tiempo: 4.0029e-05
Tiempo: 4.0145e-05
Tiempo: 3.9909e-05
Tiempo: 4.0146e-05
Tiempo: 4.0054e-05
Tiempo: 3.9992e-05
Tiempo: 4.0063e-05
Tiempo: 4.0149e-05
Tiempo: 3.9909e-05
Tiempo: 4.0142e-05
Tiempo: 4.0026e-05
Tiempo: 3.9993e-05
Tiempo: 4.0035e-05
Tiempo: 4.0162e-05
Tiempo: 3.9911e-05
Tiempo: 4.0147e-05
Tiempo: 4.0062e-05
Tiempo: 4.0018e-05
Tiempo: 4.0063e-05
Tiempo: 4.0178e-05
Tiempo: 3.9905e-05
Tiempo: 4.6365e-05
Tiempo: 4.468e-05
Tiempo: 4.7466e-05
Tiempo: 4.5756e-05
Tiempo: 4.7834e-05
Tiempo: 3.9973e-05
Tiempo: 4.012e-05
Tiempo: 4.004e-05
Tiempo: 4.0051e-05
Tiempo: 4.0087e-05
Tiempo: 4.0109e-05
Tiempo: 3.9932e-05
Tiempo: 4.0095e-05
Tiempo: 4.0028e-05
Tiempo: 3.9972e-05
Tiempo: 4.0072e-05
Tiempo: 4.0169e-05
Tiempo: 3.992e-05
Tiempo: 4.0181e-05
Tiempo: 4.0084e-05
Tiempo: 3.9975e-05
Tiempo: 4.0074e-05
Tiempo: 4.0182e-05
Tiempo: 3.9911e-05
Tiempo: 4.6492e-05
Tiempo: 4.5852e-05
Tiempo: 4.5785e-05
Tiempo: 4.7664e-05
Tiempo: 4.0201e-05
Tiempo: 3.9909e-05
Tiempo: 4.0176e-05
Tiempo: 4.0065e-05
Tiempo: 4.0022e-05
Tiempo: 4.0061e-05
Tiempo: 4.0186e-05
Tiempo: 3.9882e-05
Tiempo: 4.0155e-05
Tiempo: 4.0028e-05
Tiempo: 4.0022e-05
Tiempo: 4.0044e-05
Tiempo: 4.0144e-05
Tiempo: 3.9906e-05
Tiempo: 4.0142e-05
Tiempo: 4.0019e-05
Tiempo: 3.9989e-05
Tiempo: 4.006e-05
Tiempo: 4.0124e-05
Tiempo: 3.9896e-05
Tiempo: 4.0176e-05
Tiempo: 4.004e-05
Tiempo: 3.9982e-05
Tiempo: 4.3305e-05
Tiempo: 5.0778e-05
Tiempo: 4.5861e-05
Tiempo: 4.5682e-05
Tiempo: 4.8367e-05
Tiempo: 4.0044e-05
Tiempo: 3.9915e-05
Tiempo: 4.0042e-05
Tiempo: 4.0169e-05
Tiempo: 3.9928e-05
Tiempo: 4.018e-05
Tiempo: 3.9989e-05
Tiempo: 4.0022e-05
Tiempo: 4.0045e-05
Tiempo: 4.0177e-05
Tiempo: 4.0055e-05
Tiempo: 4.0205e-05
Tiempo: 4.7508e-05
Tiempo: 4.8717e-05
Tiempo: 4.6174e-05
Tiempo: 4.5676e-05
Tiempo: 4.596e-05
Tiempo: 4.5797e-05
Tiempo: 4.5785e-05
Tiempo: 4.5306e-05
Tiempo: 4.565e-05
Tiempo: 4.5897e-05
Tiempo: 4.73e-05
Tiempo: 4.007e-05
Tiempo: 3.9971e-05
Tiempo: 4.0141e-05
Tiempo: 3.9911e-05
Tiempo: 4.0073e-05
Tiempo: 3.9986e-05
Tiempo: 4.0022e-05
Tiempo: 4.0074e-05
Tiempo: 4.0155e-05
Tiempo: 3.9913e-05
Tiempo: 4.0141e-05
Tiempo: 4.0001e-05
Tiempo: 4.0029e-05
Tiempo: 4.0011e-05
Tiempo: 4.0168e-05
Tiempo: 3.9946e-05
Tiempo: 4.0157e-05
Tiempo: 4.0005e-05
Tiempo: 4.0033e-05
Tiempo: 4.0115e-05
Tiempo: 4.016e-05
Tiempo: 3.9877e-05
Tiempo: 4.0116e-05
Tiempo: 4.0039e-05
Tiempo: 4.0026e-05
Tiempo: 4.0009e-05
Tiempo: 4.0164e-05
Tiempo: 3.9873e-05
Tiempo: 4.0125e-05
Tiempo: 4.0098e-05
Tiempo: 4.0038e-05
Tiempo: 4.0091e-05
Tiempo: 4.0151e-05
Tiempo: 3.9872e-05
Tiempo: 4.0151e-05
Tiempo: 4.0098e-05
Tiempo: 4e-05
Tiempo: 4.0098e-05
Tiempo: 4.0135e-05
Tiempo: 3.9884e-05
Tiempo: 4.0151e-05
Tiempo: 4.0051e-05
Tiempo: 4.0006e-05
Tiempo: 4.0033e-05
Tiempo: 4.0163e-05
Tiempo: 3.989e-05
Tiempo: 4.0102e-05
Tiempo: 4.0065e-05
Tiempo: 4.0049e-05
Tiempo: 4.0094e-05
Tiempo: 4.01e-05
Tiempo: 3.9914e-05
Tiempo: 4.0153e-05
Tiempo: 4.0001e-05
Tiempo: 4.0044e-05
Tiempo: 4.0029e-05
Tiempo: 4.0143e-05
