Con estrategia
Tablero de 4x4 con 4 caballos preubicados
Tiempo: 0.000286959
Tiempo: 0.000280117
Tiempo: 0.000277811
Tiempo: 0.000278195
Tiempo: 0.000278025
Tiempo: 0.000291831
Tiempo: 0.000278352
Tiempo: 0.000277869
Tiempo: 0.000278192
Tiempo: 0.000278156
Tiempo: 0.000301892
Tiempo: 0.000278505
Tiempo: 0.000277728
Tiempo: 0.000277991
Tiempo: 0.000277995
Tiempo: 0.000277709
Tiempo: 0.000278024
Tiempo: 0.000277856
Tiempo: 0.00027822
Tiempo: 0.000277283
Tiempo: 0.000278084
Tiempo: 0.000277986
Tiempo: 0.000278129
Tiempo: 0.000310112
Tiempo: 0.000198304
Tiempo: 0.000112422
Tiempo: 0.000104131
Tiempo: 0.00010404
Tiempo: 0.000104084
Tiempo: 0.000107846
Tiempo: 0.000104132
Tiempo: 0.000104113
Tiempo: 0.000118487
Tiempo: 0.000117241
Tiempo: 0.000119037
Tiempo: 0.000118836
Tiempo: 0.000118841
Tiempo: 0.000119125
Tiempo: 0.000112777
Tiempo: 0.000104179
Tiempo: 0.000104123
Tiempo: 0.000104113
Tiempo: 0.000104118
Tiempo: 0.000104111
Tiempo: 0.000104113
Tiempo: 0.000104112
Tiempo: 0.000104109
Tiempo: 0.000104106
Tiempo: 0.000118759
Tiempo: 0.000111969
Tiempo: 0.000104195
Tiempo: 0.000109849
Tiempo: 0.000120695
Tiempo: 0.000120988
Tiempo: 0.000121208
Tiempo: 0.00011903
Tiempo: 0.000108051
Tiempo: 0.000112394
Tiempo: 0.000104384
Tiempo: 0.000104151
Tiempo: 0.000104075
Tiempo: 0.000104101
Tiempo: 0.000104094
Tiempo: 0.000104106
Tiempo: 0.000104096
Tiempo: 0.000104102
Tiempo: 0.000104104
Tiempo: 0.000104093
Tiempo: 0.000104095
Tiempo: 0.00010409
Tiempo: 0.000103969
Tiempo: 0.000104095
Tiempo: 0.0001041
Tiempo: 0.000104093
Tiempo: 0.000103977
Tiempo: 0.000104129
Tiempo: 0.000104098
Tiempo: 0.000103961
Tiempo: 0.00010409
Tiempo: 0.000104077
Tiempo: 0.000104088
Tiempo: 0.000104107
Tiempo: 0.000104096
Tiempo: 0.000104098
Tiempo: 0.000104101
Tiempo: 0.000104091
Tiempo: 0.000104092
Tiempo: 0.000104101
Tiempo: 0.000104105
Tiempo: 0.000104119
Tiempo: 0.000104098
Tiempo: 0.000103978
Tiempo: 0.000104106
Tiempo: 0.000103977
Tiempo: 0.000104112
Tiempo: 0.000121517
Tiempo: 0.000118203
Tiempo: 0.000104186
Tiempo: 0.000104322
Tiempo: 0.000104348
Tiempo: 0.000104346
Tiempo: 0.000104354
Tiempo: 0.00010435
Tiempo: 0.000104105
Tiempo: 0.000104212
Tiempo: 0.000104342
Tiempo: 0.000104354
Tiempo: 0.000104335
Tiempo: 0.000104342
Tiempo: 0.000104344
Tiempo: 0.000104346
Tiempo: 0.000104348
Tiempo: 0.000104239
Tiempo: 0.000104337
Tiempo: 0.000104337
Tiempo: 0.000104326
Tiempo: 0.00010435
Tiempo: 0.000104121
Tiempo: 0.000104195
Tiempo: 0.000104339
Tiempo: 0.000104352
Tiempo: 0.000104339
Tiempo: 0.000104346
Tiempo: 0.000104342
Tiempo: 0.000104343
Tiempo: 0.000104339
Tiempo: 0.000104338
Tiempo: 0.000104339
Tiempo: 0.000104339
Tiempo: 0.000104337
Tiempo: 0.00010434
Tiempo: 0.000104341
Tiempo: 0.000126601
Tiempo: 0.000117126
Tiempo: 0.000104264
Tiempo: 0.000104343
Tiempo: 0.000104308
Tiempo: 0.000104336
Tiempo: 0.000104326
Tiempo: 0.000104321
Tiempo: 0.000104321
Tiempo: 0.000104323
Tiempo: 0.000104209
Tiempo: 0.000104335
Tiempo: 0.000104333
Tiempo: 0.000104213
Tiempo: 0.00010433
Tiempo: 0.000104344
Tiempo: 0.000104334
Tiempo: 0.000104325
Tiempo: 0.000104334
Tiempo: 0.000104351
Tiempo: 0.000104204
Tiempo: 0.000104353
Tiempo: 0.00010434
Tiempo: 0.000104337
Tiempo: 0.000104325
Tiempo: 0.000104222
Tiempo: 0.000104331
Tiempo: 0.000104331
Tiempo: 0.00010433
Tiempo: 0.000104352
Tiempo: 0.000104324
Tiempo: 0.000104351
Tiempo: 0.000104318
Tiempo: 0.000104332
Tiempo: 0.000104207
Tiempo: 0.000104341
Tiempo: 0.000111953
Tiempo: 0.000104268
Tiempo: 0.000104087
Tiempo: 0.000104065
Tiempo: 0.000104062
Tiempo: 0.000103935
Tiempo: 0.00010407
Tiempo: 0.000103946
Tiempo: 0.000110517
Tiempo: 0.000119032
Tiempo: 0.000119089
Tiempo: 0.00010416
Tiempo: 0.000104097
Tiempo: 0.000111502
Tiempo: 0.000122486
Tiempo: 0.000112656
Tiempo: 0.00010415
Tiempo: 0.000104084
Tiempo: 0.000103977
Tiempo: 0.000104093
Tiempo: 0.000104084
Tiempo: 0.000104094
Tiempo: 0.000104088
Tiempo: 0.000104089
Tiempo: 0.000104088
Tiempo: 0.000104093
Tiempo: 0.000104078
Tiempo: 0.000104084
Tiempo: 0.000103954
Tiempo: 0.000103955
Tiempo: 0.000104079
Tiempo: 0.000104091
Tiempo: 0.00010408
Tiempo: 0.000103957
Tiempo: 0.000104073
Tiempo: 0.000104318
Tiempo: 0.000104359
Tiempo: 0.000111816
Tiempo: 0.000120379
Tiempo: 0.000116725
Tiempo: 0.000104403
Tiempo: 0.000104352
Tiempo: 0.00010435
Tiempo: 0.000104131
Tiempo: 0.000104327
Tiempo: 0.000104345
Tiempo: 0.000104349
Tiempo: 0.000104346
Tiempo: 0.00010434
Tiempo: 0.000118811
Tiempo: 0.000112209
Tiempo: 0.0001044
Tiempo: 0.000104325
Tiempo: 0.000104351
Tiempo: 0.000104348
Tiempo: 0.000104368
Tiempo: 0.000104522
Tiempo: 0.000121515
Tiempo: 0.000116305
Tiempo: 0.000121405
Tiempo: 0.000120201
Tiempo: 0.000112637
Tiempo: 0.000104403
Tiempo: 0.000126129
Tiempo: 0.000104552
Tiempo: 0.000104336
Tiempo: 0.000104317
Tiempo: 0.000104303
Tiempo: 0.000104319
Tiempo: 0.000104299
Tiempo: 0.000104332
