Con todo
Tablero de 6x6 con 2 caballos preubicados
Tiempo: 0.231427
Tiempo: 0.224514
Tiempo: 0.2248
Tiempo: 0.224336
Tiempo: 0.224442
Tiempo: 0.224469
Tiempo: 0.224376
Tiempo: 0.224597
Tiempo: 0.224456
Tiempo: 0.225171
Tiempo: 0.224696
Tiempo: 0.224473
Tiempo: 0.224415
Tiempo: 0.224684
Tiempo: 0.224359
Tiempo: 0.224376
Tiempo: 0.224709
Tiempo: 0.224473
Tiempo: 0.224591
Tiempo: 0.224345
Tiempo: 0.224463
Tiempo: 0.224624
Tiempo: 0.224432
Tiempo: 0.224512
Tiempo: 0.224586
Tiempo: 0.224344
Tiempo: 0.224574
Tiempo: 0.224418
Tiempo: 0.224396
Tiempo: 0.224529
Tiempo: 0.224503
Tiempo: 0.224711
Tiempo: 0.22459
Tiempo: 0.224563
Tiempo: 0.224558
Tiempo: 0.224451
Tiempo: 0.224582
Tiempo: 0.224956
Tiempo: 0.22459
Tiempo: 0.224425
Tiempo: 0.224595
Tiempo: 0.22435
Tiempo: 0.224519
Tiempo: 0.224507
Tiempo: 0.224524
Tiempo: 0.224686
Tiempo: 0.22439
Tiempo: 0.224427
Tiempo: 0.224591
Tiempo: 0.224457
Tiempo: 0.2244
Tiempo: 0.224388
Tiempo: 0.224532
Tiempo: 0.224472
Tiempo: 0.224589
Tiempo: 0.224333
Tiempo: 0.224501
Tiempo: 0.22441
Tiempo: 0.224432
Tiempo: 0.224431
Tiempo: 0.224511
Tiempo: 0.224338
Tiempo: 0.22451
Tiempo: 0.22507
Tiempo: 0.224368
Tiempo: 0.224432
Tiempo: 0.224422
Tiempo: 0.224669
Tiempo: 0.224337
Tiempo: 0.224457
Tiempo: 0.224486
Tiempo: 0.224512
Tiempo: 0.22447
Tiempo: 0.224447
Tiempo: 0.224568
Tiempo: 0.224536
Tiempo: 0.224546
Tiempo: 0.224513
Tiempo: 0.22437
Tiempo: 0.224509
Tiempo: 0.224511
Tiempo: 0.224534
Tiempo: 0.22503
Tiempo: 0.22442
Tiempo: 0.224404
Tiempo: 0.224488
Tiempo: 0.224393
Tiempo: 0.224452
Tiempo: 0.224455
Tiempo: 0.22447
Tiempo: 0.22459
Tiempo: 0.224421
Tiempo: 0.224316
Tiempo: 0.224452
Tiempo: 0.224372
Tiempo: 0.224368
Tiempo: 0.22444
Tiempo: 0.224548
Tiempo: 0.224405
Tiempo: 0.224374
Tiempo: 0.224598
Tiempo: 0.224402
Tiempo: 0.224543
Tiempo: 0.224389
Tiempo: 0.224511
Tiempo: 0.224358
Tiempo: 0.224468
Tiempo: 0.224492
Tiempo: 0.224359
Tiempo: 0.224473
Tiempo: 0.224369
Tiempo: 0.224545
Tiempo: 0.224354
Tiempo: 0.2244
Tiempo: 0.224461
Tiempo: 0.224401
Tiempo: 0.224427
Tiempo: 0.224388
Tiempo: 0.224375
Tiempo: 0.224466
Tiempo: 0.224465
Tiempo: 0.224343
Tiempo: 0.224437
Tiempo: 0.224433
Tiempo: 0.224486
Tiempo: 0.224503
Tiempo: 0.224874
Tiempo: 0.224421
Tiempo: 0.224497
Tiempo: 0.22435
Tiempo: 0.224418
Tiempo: 0.224329
Tiempo: 0.224367
Tiempo: 0.224644
Tiempo: 0.224426
Tiempo: 0.224322
Tiempo: 0.224433
Tiempo: 0.224429
Tiempo: 0.224438
Tiempo: 0.224322
Tiempo: 0.224452
Tiempo: 0.224449
Tiempo: 0.224484
Tiempo: 0.224505
Tiempo: 0.224316
Tiempo: 0.224406
Tiempo: 0.224471
Tiempo: 0.224459
Tiempo: 0.224542
Tiempo: 0.224573
Tiempo: 0.224398
Tiempo: 0.224526
Tiempo: 0.22438
Tiempo: 0.224357
Tiempo: 0.224346
Tiempo: 0.22454
Tiempo: 0.224449
Tiempo: 0.22436
Tiempo: 0.224514
Tiempo: 0.224307
Tiempo: 0.224417
Tiempo: 0.224348
Tiempo: 0.224465
Tiempo: 0.22454
Tiempo: 0.224439
Tiempo: 0.224408
Tiempo: 0.224444
Tiempo: 0.22449
Tiempo: 0.224476
Tiempo: 0.224584
Tiempo: 0.224557
Tiempo: 0.224775
Tiempo: 0.224377
Tiempo: 0.224424
Tiempo: 0.224412
Tiempo: 0.224438
Tiempo: 0.224336
Tiempo: 0.224506
Tiempo: 0.224396
Tiempo: 0.224421
Tiempo: 0.224352
Tiempo: 0.224423
Tiempo: 0.224408
Tiempo: 0.226016
Tiempo: 0.225566
Tiempo: 0.225018
Tiempo: 0.226361
Tiempo: 0.224237
Tiempo: 0.22687
Tiempo: 0.224559
Tiempo: 0.225456
Tiempo: 0.225694
Tiempo: 0.224953
Tiempo: 0.226447
Tiempo: 0.224307
Tiempo: 0.226685
Tiempo: 0.226106
Tiempo: 0.225061
Tiempo: 0.226549
Tiempo: 0.224275
Tiempo: 0.226257
Tiempo: 0.225024
Tiempo: 0.225323
Tiempo: 0.226148
Tiempo: 0.224968
Tiempo: 0.226444
Tiempo: 0.224206
Tiempo: 0.226352
Tiempo: 0.225014
Tiempo: 0.225255
Tiempo: 0.226117
Tiempo: 0.224791
Tiempo: 0.226958
Tiempo: 0.224524
Tiempo: 0.224526
Tiempo: 0.224437
Tiempo: 0.225023
Tiempo: 0.224542
Tiempo: 0.224524
Tiempo: 0.224638
Tiempo: 0.224422
Tiempo: 0.224463
Tiempo: 0.224451
Tiempo: 0.22453
Tiempo: 0.224374
Tiempo: 0.224523
Tiempo: 0.224537
Tiempo: 0.224446
Tiempo: 0.224349
Tiempo: 0.224446
Tiempo: 0.224338
Tiempo: 0.224538
Tiempo: 0.224422
Tiempo: 0.224554
Tiempo: 0.22496
Tiempo: 0.224543
Tiempo: 0.224462
Tiempo: 0.224371
Tiempo: 0.224478
Tiempo: 0.224465
Tiempo: 0.224567
Tiempo: 0.224533
Tiempo: 0.224435
Tiempo: 0.224373
Tiempo: 0.224567
Tiempo: 0.224535
Tiempo: 0.224413
Tiempo: 0.224457
Tiempo: 0.224557
Tiempo: 0.224431
Tiempo: 0.224435
Tiempo: 0.224448
Tiempo: 0.224397
Tiempo: 0.224426
Tiempo: 0.224413
Tiempo: 0.224588
Tiempo: 0.224525
Tiempo: 0.22443
Tiempo: 0.224337
Tiempo: 0.224316
Tiempo: 0.224766
Tiempo: 0.224504
Tiempo: 0.224555
Tiempo: 0.224529
Tiempo: 0.224368
Tiempo: 0.2244
Tiempo: 0.224565
Tiempo: 0.224358
Tiempo: 0.224496
Tiempo: 0.224467
Tiempo: 0.22449
Tiempo: 0.224455
Tiempo: 0.224447
Tiempo: 0.224389
Tiempo: 0.224563
Tiempo: 0.224434
Tiempo: 0.224443
Tiempo: 0.224504
Tiempo: 0.224378
Tiempo: 0.224449
Tiempo: 0.224545
Tiempo: 0.224463
Tiempo: 0.224485
Tiempo: 0.224439
Tiempo: 0.224648
Tiempo: 0.224492
Tiempo: 0.224509
Tiempo: 0.224478
Tiempo: 0.224445
Tiempo: 0.224451
Tiempo: 0.224382
Tiempo: 0.224618
Tiempo: 0.224505
Tiempo: 0.224499
Tiempo: 0.224383
Tiempo: 0.224338
Tiempo: 0.224323
Tiempo: 0.224411
Tiempo: 0.2246
Tiempo: 0.224559
Tiempo: 0.224321
Tiempo: 0.224412
Tiempo: 0.224559
Tiempo: 0.224517
Tiempo: 0.224473
Tiempo: 0.224827
Tiempo: 0.224739
Tiempo: 0.224444
Tiempo: 0.224343
Tiempo: 0.224539
Tiempo: 0.224371
Tiempo: 0.224484
Tiempo: 0.224349
Tiempo: 0.224471
Tiempo: 0.224433
Tiempo: 0.224431
Tiempo: 0.224441
Tiempo: 0.224366
Tiempo: 0.224366
Tiempo: 0.224425
Tiempo: 0.224712
Tiempo: 0.224469
Tiempo: 0.224405
Tiempo: 0.224397
Tiempo: 0.224475
Tiempo: 0.224459
Tiempo: 0.224462
Tiempo: 0.224494
Tiempo: 0.22454
Tiempo: 0.224469
Tiempo: 0.225106
Tiempo: 0.224542
