Con todo
Tablero de 4x4 con 2 caballos preubicados
Tiempo: 0.000202382
Tiempo: 0.000196507
Tiempo: 0.000194016
Tiempo: 0.000194602
Tiempo: 0.000193914
Tiempo: 0.000194538
Tiempo: 0.000194295
Tiempo: 0.000194481
Tiempo: 0.000194298
Tiempo: 0.000194559
Tiempo: 0.000224515
Tiempo: 0.000195217
Tiempo: 0.000193881
Tiempo: 0.000194214
Tiempo: 0.000194166
Tiempo: 0.000194574
Tiempo: 0.00019419
Tiempo: 0.000194757
Tiempo: 0.000194328
Tiempo: 0.000194424
Tiempo: 0.000194238
Tiempo: 0.00019452
Tiempo: 0.000193829
Tiempo: 0.00019455
Tiempo: 0.000193932
Tiempo: 0.000194454
Tiempo: 0.000194247
Tiempo: 0.000194517
Tiempo: 0.000194181
Tiempo: 0.00019443
Tiempo: 0.000205041
Tiempo: 8.3789e-05
Tiempo: 7.3118e-05
Tiempo: 7.3036e-05
Tiempo: 7.3011e-05
Tiempo: 7.3144e-05
Tiempo: 7.2911e-05
Tiempo: 7.2987e-05
Tiempo: 7.2926e-05
Tiempo: 7.3057e-05
Tiempo: 7.2743e-05
Tiempo: 7.2936e-05
Tiempo: 7.296e-05
Tiempo: 7.2996e-05
Tiempo: 7.2858e-05
Tiempo: 7.2987e-05
Tiempo: 7.2803e-05
Tiempo: 7.6665e-05
Tiempo: 7.3009e-05
Tiempo: 7.2946e-05
Tiempo: 7.2665e-05
Tiempo: 7.2947e-05
Tiempo: 8.4003e-05
Tiempo: 8.1516e-05
Tiempo: 8.4784e-05
Tiempo: 8.3362e-05
Tiempo: 8.3129e-05
Tiempo: 8.329e-05
Tiempo: 8.3391e-05
Tiempo: 8.3335e-05
Tiempo: 8.3171e-05
Tiempo: 8.3314e-05
Tiempo: 8.3317e-05
Tiempo: 8.5793e-05
Tiempo: 7.2847e-05
Tiempo: 7.2901e-05
Tiempo: 7.2916e-05
Tiempo: 7.2862e-05
Tiempo: 7.2684e-05
Tiempo: 7.29e-05
Tiempo: 7.2703e-05
Tiempo: 7.3044e-05
Tiempo: 7.2791e-05
Tiempo: 7.2828e-05
Tiempo: 7.2728e-05
Tiempo: 7.6369e-05
Tiempo: 8.5367e-05
Tiempo: 7.9446e-05
Tiempo: 8.0578e-05
Tiempo: 7.321e-05
Tiempo: 8.4549e-05
Tiempo: 8.4679e-05
Tiempo: 8.4657e-05
Tiempo: 8.7927e-05
Tiempo: 8.5465e-05
Tiempo: 8.3397e-05
Tiempo: 7.8318e-05
Tiempo: 7.3025e-05
Tiempo: 7.2976e-05
Tiempo: 7.2991e-05
Tiempo: 7.2819e-05
Tiempo: 7.3042e-05
Tiempo: 7.2988e-05
Tiempo: 7.3037e-05
Tiempo: 7.2974e-05
Tiempo: 7.3004e-05
Tiempo: 7.2963e-05
Tiempo: 7.305e-05
Tiempo: 7.302e-05
Tiempo: 7.2861e-05
Tiempo: 7.278e-05
Tiempo: 7.3027e-05
Tiempo: 7.2949e-05
Tiempo: 7.2986e-05
Tiempo: 7.2976e-05
Tiempo: 7.2926e-05
Tiempo: 7.2787e-05
Tiempo: 7.3054e-05
Tiempo: 7.2938e-05
Tiempo: 7.3068e-05
Tiempo: 7.2971e-05
Tiempo: 7.2889e-05
Tiempo: 7.2784e-05
Tiempo: 7.2964e-05
Tiempo: 7.2758e-05
Tiempo: 7.298e-05
Tiempo: 7.2956e-05
Tiempo: 7.2983e-05
