Con todo
Tablero de 5x5 con 4 caballos preubicados
Tiempo: 0.000327349
Tiempo: 0.000321892
Tiempo: 0.000319646
Tiempo: 0.000319805
Tiempo: 0.000319274
Tiempo: 0.000331402
Tiempo: 0.000319502
Tiempo: 0.000319487
Tiempo: 0.000319358
Tiempo: 0.000319052
Tiempo: 0.000319202
Tiempo: 0.000319478
Tiempo: 0.00031904
Tiempo: 0.000319295
Tiempo: 0.00031907
Tiempo: 0.000319469
Tiempo: 0.000319087
Tiempo: 0.000430575
Tiempo: 0.000319781
Tiempo: 0.000319228
Tiempo: 0.000319415
Tiempo: 0.000319415
Tiempo: 0.000319373
Tiempo: 0.000319433
Tiempo: 0.000319418
Tiempo: 0.000319427
Tiempo: 0.000319432
Tiempo: 0.000319352
Tiempo: 0.000319523
Tiempo: 0.00032093
Tiempo: 0.00013725
Tiempo: 0.000136959
Tiempo: 0.00011985
Tiempo: 0.000119811
Tiempo: 0.00011983
Tiempo: 0.000119788
Tiempo: 0.000119786
Tiempo: 0.000139933
Tiempo: 0.000120389
Tiempo: 0.000124095
Tiempo: 0.000132782
Tiempo: 0.000139227
Tiempo: 0.000139477
Tiempo: 0.000126731
Tiempo: 0.000119861
Tiempo: 0.000119832
Tiempo: 0.000119699
Tiempo: 0.000119786
Tiempo: 0.000125777
Tiempo: 0.000119795
Tiempo: 0.000119778
Tiempo: 0.000119791
Tiempo: 0.000119785
Tiempo: 0.000119784
Tiempo: 0.000119779
Tiempo: 0.000119781
Tiempo: 0.000119815
Tiempo: 0.00011978
Tiempo: 0.000119668
Tiempo: 0.00011977
Tiempo: 0.00015674
Tiempo: 0.00013108
Tiempo: 0.000119749
Tiempo: 0.000119765
Tiempo: 0.000119767
Tiempo: 0.000119761
Tiempo: 0.000119808
Tiempo: 0.000119811
Tiempo: 0.000119805
Tiempo: 0.000119798
Tiempo: 0.000119759
Tiempo: 0.000119758
Tiempo: 0.000119758
Tiempo: 0.000119767
Tiempo: 0.00012597
Tiempo: 0.000124917
Tiempo: 0.000119826
Tiempo: 0.000119647
Tiempo: 0.00011979
Tiempo: 0.000119823
Tiempo: 0.00011966
Tiempo: 0.000119817
Tiempo: 0.000119769
Tiempo: 0.000119745
Tiempo: 0.000119762
Tiempo: 0.000119743
Tiempo: 0.000119763
Tiempo: 0.000119744
Tiempo: 0.000119763
Tiempo: 0.000119744
Tiempo: 0.000119763
Tiempo: 0.000119745
Tiempo: 0.000145508
Tiempo: 0.000119939
Tiempo: 0.00011966
Tiempo: 0.000119782
Tiempo: 0.000119619
Tiempo: 0.000119724
Tiempo: 0.000119723
Tiempo: 0.000119639
Tiempo: 0.000119723
Tiempo: 0.000119637
Tiempo: 0.000119745
Tiempo: 0.000119715
Tiempo: 0.000119749
Tiempo: 0.000119721
Tiempo: 0.000119748
Tiempo: 0.000119731
Tiempo: 0.000119662
Tiempo: 0.000119723
Tiempo: 0.000119748
Tiempo: 0.00011973
Tiempo: 0.00011964
Tiempo: 0.000119757
Tiempo: 0.000119744
Tiempo: 0.000119743
Tiempo: 0.000119737
Tiempo: 0.000119744
Tiempo: 0.000119738
Tiempo: 0.000119743
Tiempo: 0.000119737
Tiempo: 0.000119742
Tiempo: 0.000119627
Tiempo: 0.000119734
Tiempo: 0.000168138
Tiempo: 0.000128522
Tiempo: 0.000119779
Tiempo: 0.000119741
Tiempo: 0.000119752
Tiempo: 0.000119733
Tiempo: 0.000119758
Tiempo: 0.000119736
Tiempo: 0.000119631
Tiempo: 0.00011979
Tiempo: 0.000119785
Tiempo: 0.000119742
Tiempo: 0.000119753
Tiempo: 0.000119738
Tiempo: 0.000119639
Tiempo: 0.000119739
Tiempo: 0.000119733
Tiempo: 0.000131049
Tiempo: 0.00013638
Tiempo: 0.000125245
Tiempo: 0.00011966
Tiempo: 0.000119781
Tiempo: 0.000119788
Tiempo: 0.000119725
Tiempo: 0.000119852
Tiempo: 0.000119653
Tiempo: 0.000119766
Tiempo: 0.000119761
Tiempo: 0.000119691
Tiempo: 0.000119949
Tiempo: 0.000119656
Tiempo: 0.000119743
Tiempo: 0.000169762
Tiempo: 0.000126521
Tiempo: 0.000119698
Tiempo: 0.000119788
Tiempo: 0.000119772
Tiempo: 0.000119679
Tiempo: 0.000119773
Tiempo: 0.000119777
Tiempo: 0.000129058
Tiempo: 0.000136986
Tiempo: 0.000137015
Tiempo: 0.00012688
Tiempo: 0.000119858
Tiempo: 0.000119769
Tiempo: 0.000119655
Tiempo: 0.000119764
Tiempo: 0.000119765
Tiempo: 0.000119764
Tiempo: 0.000119764
Tiempo: 0.000119767
Tiempo: 0.000137973
Tiempo: 0.000123162
Tiempo: 0.000119766
Tiempo: 0.000119771
Tiempo: 0.000119789
Tiempo: 0.000119902
Tiempo: 0.000131221
Tiempo: 0.000137323
Tiempo: 0.00013655
Tiempo: 0.000139149
Tiempo: 0.000119726
Tiempo: 0.000220963
Tiempo: 0.000123709
Tiempo: 0.000119612
Tiempo: 0.000119674
Tiempo: 0.000119679
Tiempo: 0.000119689
Tiempo: 0.000119531
Tiempo: 0.000119689
Tiempo: 0.000119529
Tiempo: 0.000119689
Tiempo: 0.000119528
Tiempo: 0.000119669
Tiempo: 0.000119671
Tiempo: 0.000119714
Tiempo: 0.000119667
Tiempo: 0.000119547
Tiempo: 0.000119669
Tiempo: 0.000119914
Tiempo: 0.000119701
Tiempo: 0.000119592
Tiempo: 0.0001197
Tiempo: 0.000119537
Tiempo: 0.000119671
Tiempo: 0.000119597
Tiempo: 0.000119533
Tiempo: 0.000119564
Tiempo: 0.000119528
Tiempo: 0.000119515
Tiempo: 0.00011953
Tiempo: 0.000119688
Tiempo: 0.000119518
Tiempo: 0.000123583
Tiempo: 0.000119775
Tiempo: 0.000119541
Tiempo: 0.000119571
Tiempo: 0.00011957
Tiempo: 0.00011953
Tiempo: 0.000119724
Tiempo: 0.000119514
Tiempo: 0.00011952
Tiempo: 0.000119534
Tiempo: 0.000119545
Tiempo: 0.000119564
Tiempo: 0.000119541
Tiempo: 0.0001196
Tiempo: 0.000119567
Tiempo: 0.000119659
Tiempo: 0.00011953
Tiempo: 0.000119578
Tiempo: 0.000119543
Tiempo: 0.00011952
Tiempo: 0.000119664
Tiempo: 0.000119538
Tiempo: 0.00011955
Tiempo: 0.000119574
Tiempo: 0.000119518
Tiempo: 0.00011952
Tiempo: 0.000119683
Tiempo: 0.000119532
Tiempo: 0.000119539
Tiempo: 0.000119527
Tiempo: 0.000119539
Tiempo: 0.000119527
Tiempo: 0.000119539
Tiempo: 0.000166128
Tiempo: 0.000130442
Tiempo: 0.000119642
Tiempo: 0.000119519
Tiempo: 0.000119556
Tiempo: 0.000119529
Tiempo: 0.000119557
Tiempo: 0.000119695
Tiempo: 0.000119537
Tiempo: 0.000119583
Tiempo: 0.000119527
Tiempo: 0.000119567
Tiempo: 0.000119652
Tiempo: 0.000119567
Tiempo: 0.000119653
Tiempo: 0.00011953
Tiempo: 0.000119579
Tiempo: 0.000119534
Tiempo: 0.000119665
Tiempo: 0.000119534
